,events.out.tfevents.1556867838.gpu17
195,2.1124627590179443
391,1.6962233781814575
587,1.464571475982666
783,1.558348298072815
979,0.9049072861671448
1175,0.9814251661300659
1371,1.0484015941619873
1567,0.8844358325004578
1763,0.7606301307678223
1959,0.5384366512298584
2155,0.7927371859550476
2351,0.6627327799797058
2547,0.6040122509002686
2743,0.5786452889442444
2939,0.4163888394832611
3135,0.4740755259990692
3331,0.5902911424636841
3527,0.5285937190055847
3723,0.6367420554161072
3919,0.596861720085144
4115,0.3575498163700104
4311,0.571631133556366
4507,0.442982017993927
4703,0.5723518133163452
4899,0.6637001037597656
5095,0.45693689584732056
5291,0.5608216524124146
5487,0.5088778138160706
5683,0.6306816339492798
5879,0.47606638073921204
6075,0.39416152238845825
6271,0.6159660220146179
6467,0.5725917220115662
6663,0.32649102807044983
6859,0.4670063853263855
7055,0.6548244953155518
7251,0.4297569990158081
7447,0.5934408903121948
7643,0.47674357891082764
7839,0.46902376413345337
8035,0.48973071575164795
8231,0.7227015495300293
8427,0.44883960485458374
8623,0.3724743723869324
8819,0.26796555519104004
9015,0.46386855840682983
9211,0.4626827538013458
9407,0.3958759903907776
9603,0.41366806626319885
9799,0.4883629083633423
9995,0.23056787252426147
10191,0.1801612675189972
10387,0.19995573163032532
10583,0.12685507535934448
10779,0.1934734284877777
10975,0.1935901939868927
11171,0.23876741528511047
11367,0.11183025687932968
11563,0.14498786628246307
11759,0.21933642029762268
11955,0.14792312681674957
12151,0.07420799881219864
12347,0.11618981510400772
12543,0.041025202721357346
12739,0.0718875601887703
12935,0.0927773118019104
13131,0.05746705085039139
13327,0.08933462202548981
13523,0.22421245276927948
13719,0.06247548758983612
13915,0.09890202432870865
14111,0.035394273698329926
14307,0.04211416840553284
14503,0.09692768007516861
14699,0.087699756026268
14895,0.059506453573703766
15091,0.042808886617422104
15287,0.046245235949754715
15483,0.1059982180595398
15679,0.04860883951187134
15875,0.05714842304587364
16071,0.006473681423813105
16267,0.0367477722465992
16463,0.05576876550912857
16659,0.060841575264930725
16855,0.006068894639611244
17051,0.05572669953107834
17247,0.09414976835250854
17443,0.014913469552993774
17639,0.03157265484333038
17835,0.020976655185222626
18031,0.027307143434882164
18227,0.03491653501987457
18423,0.059135884046554565
18619,0.011966132558882236
18815,0.03695634379982948
19011,0.1314658224582672
19207,0.04496292024850845
19403,0.014035249128937721
19599,0.027525821700692177
19795,0.023299938067793846
19991,0.11275084316730499
20187,0.07517179846763611
20383,0.046200282871723175
20579,0.013094468973577023
20775,0.025969285517930984
20971,0.018666835501790047
21167,0.010310156270861626
21363,0.04616427421569824
21559,0.15724432468414307
21755,0.041135892271995544
21951,0.059239521622657776
22147,0.014827558770775795
22343,0.07359179854393005
22539,0.006479686126112938
22735,0.0332665778696537
22931,0.0734349936246872
23127,0.07317356765270233
23323,0.03711129352450371
23519,0.02274157479405403
23715,0.04421604797244072
23911,0.04054876044392586
24107,0.008800842799246311
24303,0.017819812521338463
24499,0.03476043790578842
24695,0.015016949735581875
24891,0.015886668115854263
25087,0.033804040402173996
25283,0.012255477719008923
25479,0.00980488583445549
25675,0.030441150069236755
25871,0.0229940265417099
26067,0.08565014600753784
26263,0.018110089004039764
26459,0.012554589658975601
26655,0.08523693680763245
26851,0.03039027377963066
27047,0.09813306480646133
27243,0.005597352981567383
27439,0.060517746955156326
27635,0.03128507360816002
27831,0.009867444634437561
28027,0.00999098177999258
28223,0.005737585015594959
28419,0.006660256069153547
28615,0.11462251842021942
28811,0.059449054300785065
29007,0.01628844439983368
29203,0.058690786361694336
29399,0.0302243921905756
29595,0.1209661066532135
