,events.out.tfevents.1556867838.gpu17
195,26.399999618530273
391,39.709999084472656
587,45.349998474121094
783,50.779998779296875
979,60.150001525878906
1175,66.33000183105469
1371,69.76000213623047
1567,71.29000091552734
1763,74.5199966430664
1959,77.25
2155,75.87999725341797
2351,77.70999908447266
2547,81.66000366210938
2743,78.9000015258789
2939,81.44999694824219
3135,81.3499984741211
3331,81.75
3527,83.41000366210938
3723,82.27999877929688
3919,82.33999633789062
4115,83.37000274658203
4311,84.06999969482422
4507,84.0999984741211
4703,84.80000305175781
4899,83.83999633789062
5095,83.66999816894531
5291,86.48999786376953
5487,86.55000305175781
5683,85.94999694824219
5879,85.23999786376953
6075,87.55000305175781
6271,85.0999984741211
6467,86.5
6663,85.56999969482422
6859,86.5999984741211
7055,86.98999786376953
7251,86.62999725341797
7447,87.55999755859375
7643,87.69000244140625
7839,86.79000091552734
8035,86.91999816894531
8231,87.5999984741211
8427,88.2699966430664
8623,85.51000213623047
8819,87.38999938964844
9015,87.5199966430664
9211,86.80000305175781
9407,85.98999786376953
9603,87.62999725341797
9799,88.13999938964844
9995,92.72000122070312
10191,93.08000183105469
10387,93.06999969482422
10583,93.29000091552734
10779,93.51000213623047
10975,93.55999755859375
11171,93.26000213623047
11367,93.5199966430664
11563,93.9000015258789
11759,93.62000274658203
11955,93.7300033569336
12151,93.37999725341797
12347,93.47000122070312
12543,93.77999877929688
12739,93.55000305175781
12935,93.55000305175781
13131,93.7300033569336
13327,93.47000122070312
13523,93.69000244140625
13719,93.66999816894531
13915,93.87999725341797
14111,94.05000305175781
14307,93.80999755859375
14503,93.9800033569336
14699,94.05999755859375
14895,94.12000274658203
15091,94.06999969482422
15287,94.0
15483,94.2699966430664
15679,93.79000091552734
15875,93.86000061035156
16071,93.62999725341797
16267,93.93000030517578
16463,93.98999786376953
16659,93.93000030517578
16855,94.30999755859375
17051,94.16999816894531
17247,93.55000305175781
17443,94.19999694824219
17639,94.20999908447266
17835,93.94000244140625
18031,94.05999755859375
18227,93.9000015258789
18423,93.94000244140625
18619,93.94000244140625
18815,94.08999633789062
19011,94.05999755859375
19207,93.8499984741211
19403,93.83000183105469
19599,94.12999725341797
19795,93.86000061035156
19991,94.04000091552734
20187,94.06999969482422
20383,94.13999938964844
20579,93.86000061035156
20775,93.7699966430664
20971,93.5999984741211
21167,93.91999816894531
21363,93.83000183105469
21559,94.2300033569336
21755,93.83000183105469
21951,94.04000091552734
22147,93.83000183105469
22343,93.87000274658203
22539,94.16000366210938
22735,93.87999725341797
22931,93.4000015258789
23127,93.87000274658203
23323,93.94000244140625
23519,94.05999755859375
23715,93.61000061035156
23911,93.80999755859375
24107,93.81999969482422
24303,93.95999908447266
24499,93.91000366210938
24695,93.69999694824219
24891,93.91999816894531
25087,93.86000061035156
25283,93.41999816894531
25479,93.91999816894531
25675,93.58999633789062
25871,93.76000213623047
26067,93.7300033569336
26263,93.63999938964844
26459,94.02999877929688
26655,93.86000061035156
26851,93.56999969482422
27047,93.6500015258789
27243,93.69000244140625
27439,93.77999877929688
27635,93.5999984741211
27831,93.66999816894531
28027,93.87999725341797
28223,93.58000183105469
28419,93.5
28615,93.52999877929688
28811,93.7300033569336
29007,93.36000061035156
29203,93.76000213623047
29399,93.43000030517578
29595,93.80000305175781
