,events.out.tfevents.1556441670.gpu2.cse.cuhk.edu.hk,events.out.tfevents.1556543746.gpu2.cse.cuhk.edu.hk
195,18.75,17.299999237060547
391,27.75,27.25
587,33.43000030517578,33.290000915527344
783,36.34000015258789,37.970001220703125
979,40.93000030517578,41.72999954223633
1175,42.75,44.13999938964844
1371,43.849998474121094,44.689998626708984
1567,45.279998779296875,46.13999938964844
1763,46.720001220703125,48.959999084472656
1959,50.2599983215332,50.43000030517578
2155,48.2400016784668,48.38999938964844
2351,49.470001220703125,50.29999923706055
2547,49.970001220703125,50.900001525878906
2743,49.5099983215332,47.380001068115234
2939,50.75,51.83000183105469
3135,51.33000183105469,52.66999816894531
3331,51.77000045776367,50.97999954223633
3527,52.349998474121094,53.720001220703125
3723,53.56999969482422,53.790000915527344
3919,53.7599983215332,51.900001525878906
4115,52.560001373291016,52.970001220703125
4311,52.15999984741211,51.470001220703125
4507,51.779998779296875,52.279998779296875
4703,53.66999816894531,53.560001373291016
4899,53.56999969482422,54.220001220703125
5095,54.599998474121094,54.810001373291016
5291,54.38999938964844,54.900001525878906
5487,56.869998931884766,55.189998626708984
5683,55.0099983215332,54.45000076293945
5879,56.349998474121094,55.34000015258789
6075,55.54999923706055,55.810001373291016
6271,56.58000183105469,55.880001068115234
6467,54.95000076293945,54.33000183105469
6663,55.40999984741211,55.56999969482422
6859,55.40999984741211,55.599998474121094
7055,56.880001068115234,56.459999084472656
7251,55.83000183105469,56.59000015258789
7447,56.52000045776367,56.18000030517578
7643,54.40999984741211,54.279998779296875
7839,55.869998931884766,55.189998626708984
8035,56.27000045776367,57.04999923706055
8231,56.47999954223633,56.900001525878906
8427,55.47999954223633,54.25
8623,57.13999938964844,56.2599983215332
8819,56.06999969482422,57.189998626708984
9015,55.86000061035156,56.11000061035156
9211,55.25,56.65999984741211
9407,57.689998626708984,56.540000915527344
9603,57.060001373291016,57.849998474121094
9799,56.65999984741211,57.130001068115234
9995,62.810001373291016,63.849998474121094
10191,63.689998626708984,64.61000061035156
10387,63.93000030517578,65.2300033569336
10583,63.900001525878906,64.76000213623047
10779,64.2300033569336,64.87999725341797
10975,64.43000030517578,64.87999725341797
11171,64.7300033569336,65.19000244140625
11367,64.75,65.05999755859375
11563,64.47000122070312,65.05000305175781
11759,64.97000122070312,65.08000183105469
11955,64.66999816894531,65.2699966430664
12151,65.37000274658203,65.45999908447266
12347,64.93000030517578,65.56999969482422
12543,65.06999969482422,65.47000122070312
12739,65.02999877929688,65.25
12935,64.9800033569336,65.27999877929688
13131,65.43000030517578,65.51000213623047
13327,64.70999908447266,65.41999816894531
13523,65.27999877929688,65.04000091552734
13719,65.23999786376953,65.72000122070312
13915,65.87000274658203,65.51000213623047
14111,65.29000091552734,65.55000305175781
14307,65.43000030517578,65.4800033569336
14503,65.6500015258789,65.62999725341797
14699,65.66000366210938,65.9800033569336
14895,65.43000030517578,66.02999877929688
15091,65.05000305175781,65.77999877929688
15287,65.2300033569336,65.87999725341797
15483,65.68000030517578,66.26000213623047
15679,65.55999755859375,65.97000122070312
15875,65.77999877929688,65.87000274658203
16071,65.9000015258789,65.72000122070312
16267,65.69999694824219,66.2300033569336
16463,65.62999725341797,66.08999633789062
16659,66.11000061035156,66.08000183105469
16855,65.88999938964844,66.23999786376953
17051,65.37999725341797,66.08999633789062
17247,65.79000091552734,66.0
17443,65.76000213623047,66.08999633789062
17639,65.5199966430664,66.12999725341797
17835,65.81999969482422,65.95999908447266
