,events.out.tfevents.1557027542.gpu19
195,11.569999694824219
391,18.1200008392334
587,25.270000457763672
783,32.04999923706055
979,36.189998626708984
1175,41.060001373291016
1371,44.150001525878906
1567,46.9900016784668
1763,50.70000076293945
1959,51.459999084472656
2155,53.45000076293945
2351,54.380001068115234
2547,53.5
2743,55.13999938964844
2939,55.400001525878906
3135,53.95000076293945
3331,55.150001525878906
3527,56.16999816894531
3723,56.36000061035156
3919,56.77000045776367
4115,56.720001220703125
4311,57.04999923706055
4507,58.43000030517578
4703,57.22999954223633
4899,56.220001220703125
5095,57.90999984741211
5291,58.349998474121094
5487,58.119998931884766
5683,58.79999923706055
5879,59.400001525878906
6075,59.470001220703125
6271,59.869998931884766
6467,60.02000045776367
6663,61.540000915527344
6859,60.38999938964844
7055,59.810001373291016
7251,60.349998474121094
7447,58.65999984741211
7643,61.959999084472656
7839,59.970001220703125
8035,60.4900016784668
8231,60.97999954223633
8427,61.40999984741211
8623,60.470001220703125
8819,60.470001220703125
9015,60.61000061035156
9211,62.9900016784668
9407,60.880001068115234
9603,60.59000015258789
9799,61.86000061035156
9995,71.2300033569336
10191,72.02999877929688
10387,72.16999816894531
10583,72.94999694824219
10779,72.62999725341797
10975,73.68000030517578
11171,73.19999694824219
11367,73.83999633789062
11563,72.95999908447266
11759,73.12999725341797
11955,73.4000015258789
12151,73.5
12347,73.63999938964844
12543,73.33000183105469
12739,73.58000183105469
12935,73.29000091552734
13131,72.94000244140625
13327,72.91999816894531
13523,73.2699966430664
13719,73.20999908447266
13915,74.05999755859375
14111,74.08000183105469
14307,73.7300033569336
14503,74.0
14699,74.38999938964844
14895,73.6500015258789
15091,73.87000274658203
15287,73.94999694824219
15483,73.9000015258789
15679,73.19000244140625
15875,73.72000122070312
16071,73.29000091552734
16267,73.66999816894531
16463,73.66000366210938
16659,73.30000305175781
16855,73.25
17051,73.75
17247,73.30999755859375
17443,73.79000091552734
17639,73.1500015258789
17835,74.19000244140625
18031,73.55999755859375
18227,73.77999877929688
18423,73.66000366210938
18619,73.22000122070312
18815,73.88999938964844
19011,73.77999877929688
19207,73.7300033569336
19403,73.68000030517578
19599,73.33000183105469
19795,73.5199966430664
19991,73.44000244140625
20187,73.44000244140625
20383,73.51000213623047
20579,72.93000030517578
20775,73.36000061035156
20971,73.20999908447266
21167,73.2699966430664
21363,73.55000305175781
21559,73.76000213623047
21755,73.2699966430664
21951,73.36000061035156
22147,73.16000366210938
22343,73.66999816894531
22539,73.45999908447266
22735,73.47000122070312
22931,73.55000305175781
23127,73.70999908447266
23323,72.95999908447266
23519,73.11000061035156
23715,73.37000274658203
23911,73.37000274658203
24107,73.48999786376953
24303,73.41999816894531
24499,73.4000015258789
24695,72.87000274658203
24891,73.0
25087,73.66999816894531
25283,73.16000366210938
25479,73.61000061035156
25675,73.48999786376953
25871,73.87999725341797
26067,73.41999816894531
26263,72.86000061035156
26459,73.9800033569336
26655,73.61000061035156
26851,74.05000305175781
27047,73.12000274658203
27243,73.26000213623047
27439,73.20999908447266
27635,73.44000244140625
27831,72.91000366210938
28027,73.18000030517578
28223,72.75
28419,73.51000213623047
28615,73.08999633789062
28811,73.5199966430664
29007,73.44000244140625
29203,73.51000213623047
29399,73.62999725341797
29595,73.47000122070312
