,events.out.tfevents.1557027542.gpu19
195,3.908924102783203
391,3.6891679763793945
587,3.2163383960723877
783,3.025653839111328
979,2.6898555755615234
1175,2.400761127471924
1371,2.254240036010742
1567,2.128418445587158
1763,2.085226058959961
1959,2.171020030975342
2155,1.8737841844558716
2351,2.0226211547851562
2547,1.9241149425506592
2743,1.7509838342666626
2939,1.573008418083191
3135,1.5157034397125244
3331,1.8454797267913818
3527,1.7712459564208984
3723,1.5957136154174805
3919,1.4476776123046875
4115,2.1007308959960938
4311,1.7182064056396484
4507,1.808760404586792
4703,2.0192792415618896
4899,1.395198106765747
5095,1.5717387199401855
5291,1.4599109888076782
5487,1.3943943977355957
5683,1.5247422456741333
5879,1.9022269248962402
6075,1.4982657432556152
6271,1.6207219362258911
6467,1.674842357635498
6663,1.8289110660552979
6859,1.4399447441101074
7055,1.3731489181518555
7251,1.7868151664733887
7447,1.6101601123809814
7643,1.5291004180908203
7839,1.3636090755462646
8035,1.582761287689209
8231,1.2896980047225952
8427,1.5386712551116943
8623,1.8394330739974976
8819,1.463320016860962
9015,1.350991129875183
9211,1.7169650793075562
9407,1.6038105487823486
9603,1.6439039707183838
9799,1.5340726375579834
9995,0.8721916079521179
10191,0.8748927116394043
10387,0.8445939421653748
10583,0.8045292496681213
10779,0.8590070009231567
10975,0.7621833086013794
11171,0.9793686270713806
11367,0.9934689998626709
11563,0.6002283096313477
11759,0.695688784122467
11955,0.6370421648025513
12151,0.6869136095046997
12347,0.7660421133041382
12543,0.6898361444473267
12739,0.5914597511291504
12935,0.6088035702705383
13131,0.46183961629867554
13327,0.6518610715866089
13523,0.680795431137085
13719,0.6414147615432739
13915,0.48970383405685425
14111,0.47990837693214417
14307,0.5838508009910583
14503,0.567147970199585
14699,0.7427882552146912
14895,0.5608029365539551
15091,0.4184112548828125
15287,0.5628109574317932
15483,0.5594445466995239
15679,0.46791279315948486
15875,0.34541618824005127
16071,0.48792198300361633
16267,0.3381517827510834
16463,0.29489049315452576
16659,0.4331674873828888
16855,0.4521421790122986
17051,0.44216054677963257
17247,0.4414055645465851
17443,0.3465646505355835
17639,0.22346694767475128
17835,0.40874508023262024
18031,0.246788889169693
18227,0.3763076961040497
18423,0.3801653981208801
18619,0.5685763955116272
18815,0.5011396408081055
19011,0.532557487487793
19207,0.48470038175582886
19403,0.42870479822158813
19599,0.32227084040641785
19795,0.25833550095558167
19991,0.24993504583835602
20187,0.32909125089645386
20383,0.4423464834690094
20579,0.3615395128726959
20775,0.3273000121116638
20971,0.2948416471481323
21167,0.38350027799606323
21363,0.21157707273960114
21559,0.2775591015815735
21755,0.3285061717033386
21951,0.25988322496414185
22147,0.2824826240539551
22343,0.22889146208763123
22539,0.33490821719169617
22735,0.3354688882827759
22931,0.3398500978946686
23127,0.401319295167923
23323,0.28854334354400635
23519,0.3628884553909302
23715,0.42949753999710083
23911,0.39741647243499756
24107,0.3854660987854004
24303,0.4198675751686096
24499,0.3028148412704468
24695,0.28890642523765564
24891,0.41090452671051025
25087,0.3337627649307251
25283,0.30334144830703735
25479,0.3488890528678894
25675,0.27352282404899597
25871,0.31777364015579224
26067,0.4684782028198242
26263,0.327275812625885
26459,0.5571799278259277
26655,0.2749747633934021
26851,0.3481447100639343
27047,0.18337389826774597
27243,0.2654901146888733
27439,0.27089470624923706
27635,0.2740004062652588
27831,0.36468732357025146
28027,0.419952929019928
28223,0.2742372751235962
28419,0.25516650080680847
28615,0.32936984300613403
28811,0.2955418825149536
29007,0.32550960779190063
29203,0.46954625844955444
29399,0.20044252276420593
29595,0.24824115633964539
