,events.out.tfevents.1558276254.gpu2.cse.cuhk.edu.hk
195,1.4617509841918945
391,1.2680103778839111
587,1.1430253982543945
783,0.9397636651992798
979,0.8444094657897949
1175,0.6498119831085205
1371,0.5989632606506348
1567,0.9683498740196228
1763,0.5421755313873291
1959,0.526475191116333
2155,0.4921632409095764
2351,0.5645747780799866
2547,0.8381719589233398
2743,0.6349071860313416
2939,0.6146488189697266
3135,0.559394359588623
3331,0.5992088317871094
3527,0.6325172185897827
3723,0.5570226907730103
3919,0.841042697429657
4115,0.5222926139831543
4311,0.4353930950164795
4507,0.6090497970581055
4703,0.52662193775177
4899,0.8293174505233765
5095,0.5641559362411499
5291,0.596854031085968
5487,0.4779495596885681
5683,0.7246068716049194
5879,0.49711257219314575
6075,0.5969555377960205
6271,0.5561037063598633
6467,0.7911257147789001
6663,0.5176589488983154
6859,0.4701453447341919
7055,0.48907551169395447
7251,0.6923704147338867
7447,0.4425732493400574
7643,0.362596333026886
7839,0.6141588687896729
8035,0.7733733654022217
8231,0.5449448227882385
8427,0.60467129945755
8623,0.5653731822967529
8819,0.42791008949279785
9015,0.5736649632453918
9211,0.6118131279945374
9407,0.9185202717781067
9603,0.7479807138442993
9799,0.5881701707839966
9995,0.25135594606399536
10191,0.3932310938835144
10387,0.37919899821281433
10583,0.2754462957382202
10779,0.3183998465538025
10975,0.3328476548194885
11171,0.27046340703964233
11367,0.2742514908313751
11563,0.41113805770874023
11759,0.2884989380836487
11955,0.3734646439552307
12151,0.3013870418071747
12347,0.268906831741333
12543,0.228950634598732
12739,0.2586546540260315
12935,0.24665264785289764
13131,0.1399291753768921
13327,0.22615092992782593
13523,0.35154563188552856
13719,0.22391146421432495
13915,0.31331485509872437
14111,0.2503570020198822
14307,0.3078042268753052
14503,0.31452351808547974
14699,0.15267673134803772
14895,0.20957189798355103
15091,0.308769166469574
15287,0.15526197850704193
15483,0.16009241342544556
15679,0.13483977317810059
15875,0.1825588047504425
16071,0.09223970770835876
16267,0.10445182770490646
16463,0.08539289236068726
16659,0.0934281274676323
16855,0.13646721839904785
17051,0.22760461270809174
17247,0.0994911789894104
17443,0.34979793429374695
17639,0.14280611276626587
17835,0.1368347555398941
18031,0.11487516760826111
18227,0.0949445515871048
18423,0.21971768140792847
18619,0.28696027398109436
18815,0.08259867131710052
19011,0.11170680820941925
19207,0.1846897006034851
19403,0.05088826268911362
19599,0.024657368659973145
19795,0.21102921664714813
19991,0.29469168186187744
20187,0.05280166119337082
20383,0.0866750031709671
20579,0.1683925986289978
20775,0.1664230078458786
20971,0.04708629846572876
21167,0.06432598829269409
21363,0.07199107110500336
21559,0.09290529042482376
21755,0.10694113373756409
21951,0.08463453501462936
22147,0.04636281728744507
22343,0.08226253092288971
22539,0.07896500825881958
22735,0.10178457945585251
22931,0.083833709359169
23127,0.12161552160978317
23323,0.05911754444241524
23519,0.1635257601737976
23715,0.07176080346107483
23911,0.022744659334421158
24107,0.08815783262252808
24303,0.04263836145401001
24499,0.08173298090696335
24695,0.18376216292381287
24891,0.0953647643327713
25087,0.03394858539104462
25283,0.11989353597164154
25479,0.0783919245004654
25675,0.07940371334552765
25871,0.07753940671682358
26067,0.016526807099580765
26263,0.007641708478331566
26459,0.0279065128415823
26655,0.08700238168239594
26851,0.09464351832866669
27047,0.11101502925157547
27243,0.09233127534389496
27439,0.021891377866268158
27635,0.07613349705934525
27831,0.0680081695318222
28027,0.023614758625626564
28223,0.1110079437494278
28419,0.026259899139404297
28615,0.1365380883216858
28811,0.033196814358234406
29007,0.0825728103518486
29203,0.11464741826057434
29399,0.008136957883834839
29595,0.039360590279102325
