,events.out.tfevents.1556852750.gpu19
195,45.779998779296875
391,59.810001373291016
587,65.08000183105469
783,69.62000274658203
979,76.47000122070312
1175,79.01000213623047
1371,78.37000274658203
1567,77.73999786376953
1763,81.18000030517578
1959,81.83999633789062
2155,79.16000366210938
2351,82.12000274658203
2547,81.93000030517578
2743,80.68000030517578
2939,82.69000244140625
3135,81.93000030517578
3331,82.68000030517578
3527,84.12000274658203
3723,82.5999984741211
3919,83.20999908447266
4115,83.19999694824219
4311,82.5199966430664
4507,82.72000122070312
4703,84.27999877929688
4899,84.70999908447266
5095,81.27999877929688
5291,84.62999725341797
5487,84.7699966430664
5683,84.45999908447266
5879,84.33999633789062
6075,84.20999908447266
6271,84.33000183105469
6467,84.23999786376953
6663,83.44000244140625
6859,83.55000305175781
7055,84.0199966430664
7251,83.25
7447,83.62000274658203
7643,84.16000366210938
7839,84.25
8035,82.3499984741211
8231,84.27999877929688
8427,84.2300033569336
8623,84.7300033569336
8819,84.9800033569336
9015,83.25
9211,82.6500015258789
9407,84.12000274658203
9603,85.5
9799,84.02999877929688
9995,90.01000213623047
10191,90.25
10387,90.58999633789062
10583,90.44000244140625
10779,90.79000091552734
10975,91.06999969482422
11171,91.13999938964844
11367,91.3499984741211
11563,91.20999908447266
11759,90.88999938964844
11955,91.01000213623047
12151,91.47000122070312
12347,91.37000274658203
12543,91.41999816894531
12739,91.41000366210938
12935,91.5
13131,91.30999755859375
13327,91.4800033569336
13523,91.1500015258789
13719,91.23999786376953
13915,91.79000091552734
14111,91.83999633789062
14307,91.9000015258789
14503,91.95999908447266
14699,92.06999969482422
14895,91.69000244140625
15091,91.77999877929688
15287,92.12999725341797
15483,92.12000274658203
15679,91.93000030517578
15875,92.02999877929688
16071,92.19000244140625
16267,92.27999877929688
16463,92.11000061035156
16659,91.94000244140625
16855,92.12999725341797
17051,91.9000015258789
17247,91.91999816894531
17443,92.0199966430664
17639,91.80999755859375
17835,92.08999633789062
18031,92.12000274658203
18227,91.95999908447266
18423,92.25
18619,92.11000061035156
18815,92.26000213623047
19011,91.69999694824219
19207,91.79000091552734
19403,92.1500015258789
19599,91.91000366210938
19795,92.36000061035156
19991,91.88999938964844
20187,92.36000061035156
20383,92.2699966430664
20579,91.87000274658203
20775,91.62000274658203
20971,92.2300033569336
21167,91.9800033569336
21363,91.95999908447266
21559,91.73999786376953
21755,91.9000015258789
21951,91.80999755859375
22147,92.01000213623047
22343,92.19999694824219
22539,92.16999816894531
22735,92.12999725341797
22931,92.37999725341797
23127,92.08000183105469
23323,92.06999969482422
23519,92.30999755859375
23715,92.12000274658203
23911,91.97000122070312
24107,92.19000244140625
24303,91.7300033569336
24499,92.02999877929688
24695,92.33999633789062
24891,91.95999908447266
25087,91.52999877929688
25283,92.44999694824219
25479,92.19999694824219
25675,92.02999877929688
25871,92.19000244140625
26067,91.83000183105469
26263,92.05000305175781
26459,91.79000091552734
26655,92.01000213623047
26851,92.12999725341797
27047,92.2699966430664
27243,91.63999938964844
27439,91.94999694824219
27635,92.30999755859375
27831,91.4800033569336
28027,92.05999755859375
28223,92.30999755859375
28419,92.30000305175781
28615,91.95999908447266
28811,91.95999908447266
29007,92.30999755859375
29203,91.95999908447266
29399,91.87999725341797
29595,91.5999984741211
