,events.out.tfevents.1556883299.gpu19
195,2.0650522708892822
391,1.5943232774734497
587,1.2185389995574951
783,1.117509126663208
979,0.8355199098587036
1175,1.2939043045043945
1371,0.9289203882217407
1567,0.9891692996025085
1763,0.8363974094390869
1959,1.0439079999923706
2155,0.6050131916999817
2351,0.5359697341918945
2547,0.6724478006362915
2743,0.8200033903121948
2939,0.5370250940322876
3135,0.6712914705276489
3331,0.563700795173645
3527,0.47970619797706604
3723,0.5588710308074951
3919,0.9092216491699219
4115,0.43983030319213867
4311,0.6084081530570984
4507,0.3449054956436157
4703,0.5717974901199341
4899,0.698158860206604
5095,0.5139410495758057
5291,0.5416001677513123
5487,0.8280634880065918
5683,0.39811867475509644
5879,0.4160187840461731
6075,0.5800270438194275
6271,0.5266581773757935
6467,0.4407637417316437
6663,0.5700010657310486
6859,0.5651428699493408
7055,0.6422796249389648
7251,0.3501143455505371
7447,0.633979320526123
7643,0.40557509660720825
7839,0.4235524535179138
8035,0.47069859504699707
8231,0.6729254722595215
8427,0.2801508605480194
8623,0.5460176467895508
8819,0.3793078660964966
9015,0.40910887718200684
9211,0.4670086205005646
9407,0.5549105405807495
9603,0.3093162477016449
9799,0.4619145393371582
9995,0.32089105248451233
10191,0.17084045708179474
10387,0.11354019492864609
10583,0.2179833948612213
10779,0.15006804466247559
10975,0.22288882732391357
11171,0.027632731944322586
11367,0.07810649275779724
11563,0.07616309076547623
11759,0.13721463084220886
11955,0.09751123189926147
12151,0.031233686953783035
12347,0.11738279461860657
12543,0.08666969835758209
12739,0.05072953179478645
12935,0.09433317929506302
13131,0.0999203622341156
13327,0.1597336083650589
13523,0.12855571508407593
13719,0.11204303801059723
13915,0.10837046056985855
14111,0.05630806088447571
14307,0.046579159796237946
14503,0.15216481685638428
14699,0.026756150647997856
14895,0.05272959917783737
15091,0.05883778631687164
15287,0.048345934599637985
15483,0.00548455398529768
15679,0.014089272357523441
15875,0.11674436181783676
16071,0.04869641363620758
16267,0.015773307532072067
16463,0.009946689009666443
16659,0.013704067096114159
16855,0.004627203568816185
17051,0.048105522990226746
17247,0.06053202599287033
17443,0.2398848533630371
17639,0.08854088187217712
17835,0.028994733467698097
18031,0.037751615047454834
18227,0.02584889344871044
18423,0.026737868785858154
18619,0.3298814594745636
18815,0.07015299797058105
19011,0.06526846438646317
19207,0.054082516580820084
19403,0.10486123710870743
19599,0.11454436182975769
19795,0.03510785847902298
19991,0.006101259496062994
20187,0.2534143328666687
20383,0.013077476061880589
20579,0.04280228912830353
20775,0.019851287826895714
20971,0.12922777235507965
21167,0.004242804832756519
21363,0.03675493225455284
21559,0.013244524598121643
21755,0.002403539139777422
21951,0.01646965742111206
22147,0.008410964161157608
22343,0.004520812537521124
22539,0.12194816768169403
22735,0.07494117319583893
22931,0.049004726111888885
23127,0.026096709072589874
23323,0.08889339119195938
23519,0.021730894222855568
23715,0.030167346820235252
23911,0.03184862434864044
24107,0.047796476632356644
24303,0.03245120868086815
24499,0.00835719145834446
24695,0.01254096906632185
24891,0.005254826042801142
25087,0.014536013826727867
25283,0.04044623300433159
25479,0.011432376690208912
25675,0.02158694714307785
25871,0.012060780078172684
26067,0.035546112805604935
26263,0.060093920677900314
26459,0.06420248001813889
26655,0.04075629636645317
26851,0.008991536684334278
27047,0.016203179955482483
27243,0.0036821900866925716
27439,0.011736463755369186
27635,0.024230362847447395
27831,0.03759504482150078
28027,0.06511588394641876
28223,0.054375529289245605
28419,0.009401220828294754
28615,0.004908642265945673
28811,0.005606925580650568
29007,0.055391449481248856
29203,0.00476565957069397
29399,0.004109692759811878
29595,0.05825525522232056
