,events.out.tfevents.1556782933.gpu5.cse.cuhk.edu.hk
195,2.0748226642608643
391,2.104700803756714
587,1.811537504196167
783,1.5697472095489502
979,1.7561556100845337
1175,1.1835496425628662
1371,1.1932649612426758
1567,1.0609461069107056
1763,0.721246600151062
1959,1.0407063961029053
2155,0.803546667098999
2351,0.5549120306968689
2547,0.7517746686935425
2743,0.7724359035491943
2939,0.7689018249511719
3135,0.6744083166122437
3331,0.6246941089630127
3527,0.8080899715423584
3723,0.8926368951797485
3919,0.5155227780342102
4115,0.5578398108482361
4311,0.8686994314193726
4507,0.7811580896377563
4703,0.6151137948036194
4899,0.42139726877212524
5095,0.34725749492645264
5291,0.6874731779098511
5487,0.7309207916259766
5683,0.3155297040939331
5879,0.5505439043045044
6075,0.37946635484695435
6271,0.7344018220901489
6467,0.5312681198120117
6663,0.47020965814590454
6859,0.5910706520080566
7055,0.5866423845291138
7251,0.47352534532546997
7447,0.4533645510673523
7643,0.27437958121299744
7839,0.5088644027709961
8035,0.3448929190635681
8231,0.2723623812198639
8427,0.29882827401161194
8623,0.30639758706092834
8819,0.3429219722747803
9015,0.27420514822006226
9211,0.3545309007167816
9407,0.5049635171890259
9603,0.6920671463012695
9799,0.27717575430870056
9995,0.14407140016555786
10191,0.3319265842437744
10387,0.14627616107463837
10583,0.06884881854057312
10779,0.14993485808372498
10975,0.22305533289909363
11171,0.07297267019748688
11367,0.06435763835906982
11563,0.06735312193632126
11759,0.09265083074569702
11955,0.13059602677822113
12151,0.06575159728527069
12347,0.08718261122703552
12543,0.033305615186691284
12739,0.03276260942220688
12935,0.15522189438343048
13131,0.0354980044066906
13327,0.1001235619187355
13523,0.06156500056385994
13719,0.12019374966621399
13915,0.04258785396814346
14111,0.06366413831710815
14307,0.09069959819316864
14503,0.01245277002453804
14699,0.025288289412856102
14895,0.02506394498050213
15091,0.024880146607756615
15287,0.07366441190242767
15483,0.035038579255342484
15679,0.051314979791641235
15875,0.09522579610347748
16071,0.015276378951966763
16267,0.07463318854570389
16463,0.006851678714156151
16659,0.04492323100566864
16855,0.05777910724282265
17051,0.05223675072193146
17247,0.046156786382198334
17443,0.0714053362607956
17639,0.1249302327632904
17835,0.006220931187272072
18031,0.04971282556653023
18227,0.005353176966309547
18423,0.027885640040040016
18619,0.00479809008538723
18815,0.0056847576051950455
19011,0.027503961697220802
19207,0.012303578667342663
19403,0.05095943808555603
19599,0.005168336909264326
19795,0.0020245849154889584
19991,0.012036174535751343
20187,0.024798857048153877
20383,0.1622849553823471
20579,0.05834455415606499
20775,0.022048551589250565
20971,0.009037650190293789
21167,0.010718232952058315
21363,0.010555719956755638
21559,0.01784917712211609
21755,0.09549669176340103
21951,0.0676192045211792
22147,0.04601597413420677
22343,0.0023852288722991943
22539,0.010315013118088245
22735,0.15492497384548187
22931,0.034862272441387177
23127,0.005346816498786211
23323,0.003959381487220526
23519,0.0031622766982764006
23715,0.047740839421749115
23911,0.16538263857364655
24107,0.04116010665893555
24303,0.08480337262153625
24499,0.11617320775985718
24695,0.014661043882369995
24891,0.0142105333507061
25087,0.023666199296712875
25283,0.046682268381118774
25479,0.03252789005637169
25675,0.11647777259349823
25871,0.010642528533935547
26067,0.13990740478038788
26263,0.04636574909090996
26459,0.04108183830976486
26655,0.031624481081962585
26851,0.08115065097808838
27047,0.0035958709195256233
27243,0.012127813883125782
27439,0.032966576516628265
27635,0.031589675694704056
27831,0.0070524634793400764
28027,0.021927034482359886
28223,0.004432863090187311
28419,0.0844682902097702
28615,0.005584829952567816
28811,0.01790669374167919
29007,0.04351603984832764
29203,0.18182170391082764
29399,0.02947891503572464
29595,0.12196049839258194
