,events.out.tfevents.1556782933.gpu5.cse.cuhk.edu.hk
195,22.139999389648438
391,28.59000015258789
587,35.58000183105469
783,41.040000915527344
979,47.20000076293945
1175,60.189998626708984
1371,65.41000366210938
1567,69.88999938964844
1763,72.27999877929688
1959,73.87999725341797
2155,77.47000122070312
2351,78.83999633789062
2547,75.20999908447266
2743,78.4800033569336
2939,82.27999877929688
3135,76.91000366210938
3331,83.87000274658203
3527,80.58999633789062
3723,81.25
3919,82.33000183105469
4115,82.0199966430664
4311,82.55999755859375
4507,81.55000305175781
4703,85.33999633789062
4899,84.29000091552734
5095,83.69000244140625
5291,84.01000213623047
5487,85.88999938964844
5683,87.16999816894531
5879,85.81999969482422
6075,86.22000122070312
6271,83.4800033569336
6467,84.12999725341797
6663,81.83999633789062
6859,84.12000274658203
7055,83.80999755859375
7251,86.54000091552734
7447,86.0
7643,84.9800033569336
7839,84.7300033569336
8035,83.41999816894531
8231,86.27999877929688
8427,86.5999984741211
8623,84.41000366210938
8819,85.26000213623047
9015,87.04000091552734
9211,85.83000183105469
9407,83.87000274658203
9603,87.26000213623047
9799,87.62999725341797
9995,91.61000061035156
10191,91.7300033569336
10387,92.05000305175781
10583,92.01000213623047
10779,92.0999984741211
10975,92.36000061035156
11171,92.2300033569336
11367,92.20999908447266
11563,92.22000122070312
11759,92.30000305175781
11955,91.98999786376953
12151,92.11000061035156
12347,92.33000183105469
12543,92.44000244140625
12739,92.01000213623047
12935,92.2699966430664
13131,91.98999786376953
13327,92.04000091552734
13523,92.12000274658203
13719,92.1500015258789
13915,92.62999725341797
14111,92.66000366210938
14307,92.56999969482422
14503,92.63999938964844
14699,92.58000183105469
14895,92.5
15091,92.66000366210938
15287,92.66000366210938
15483,92.44000244140625
15679,92.44999694824219
15875,92.51000213623047
16071,92.33999633789062
16267,92.54000091552734
16463,92.3499984741211
16659,92.33999633789062
16855,92.41999816894531
17051,92.68000030517578
17247,92.19999694824219
17443,92.31999969482422
17639,92.37000274658203
17835,92.56999969482422
18031,92.47000122070312
18227,92.61000061035156
18423,92.62000274658203
18619,92.12000274658203
18815,92.51000213623047
19011,92.29000091552734
19207,92.4000015258789
19403,92.55000305175781
19599,92.56999969482422
19795,92.41000366210938
19991,92.58000183105469
20187,92.69999694824219
20383,92.06999969482422
20579,92.23999786376953
20775,92.41999816894531
20971,92.4000015258789
21167,92.55000305175781
21363,92.23999786376953
21559,92.37999725341797
21755,92.23999786376953
21951,92.3499984741211
22147,92.37000274658203
22343,92.41000366210938
22539,92.12000274658203
22735,92.43000030517578
22931,92.12999725341797
23127,92.58999633789062
23323,92.33000183105469
23519,92.58999633789062
23715,92.55000305175781
23911,92.6500015258789
24107,92.2300033569336
24303,92.5199966430664
24499,92.33999633789062
24695,92.37000274658203
24891,92.19000244140625
25087,92.29000091552734
25283,92.51000213623047
25479,92.0999984741211
25675,92.30999755859375
25871,92.30000305175781
26067,92.38999938964844
26263,92.4800033569336
26459,92.25
26655,92.16000366210938
26851,92.2699966430664
27047,92.11000061035156
27243,92.55000305175781
27439,92.56999969482422
27635,92.37000274658203
27831,91.80999755859375
28027,92.11000061035156
28223,92.43000030517578
28419,92.48999786376953
28615,92.12000274658203
28811,92.54000091552734
29007,92.1500015258789
29203,92.06999969482422
29399,92.0199966430664
29595,92.08999633789062
