,events.out.tfevents.1557566009.gpu5.cse.cuhk.edu.hk
195,1.3607439994812012
391,1.2624833583831787
587,1.0386557579040527
783,0.7637121677398682
979,0.8761416673660278
1175,0.9320360422134399
1371,0.5998607873916626
1567,0.9435769319534302
1763,0.5862629413604736
1959,0.5620099902153015
2155,0.4291256368160248
2351,0.5245496034622192
2547,0.6657594442367554
2743,0.6304267644882202
2939,0.7406160235404968
3135,0.4819285273551941
3331,0.6250954270362854
3527,0.6007381677627563
3723,0.4053662419319153
3919,0.4046323895454407
4115,0.40751147270202637
4311,0.5723174810409546
4507,0.5264812707901001
4703,0.7596725225448608
4899,0.6416991949081421
5095,0.6206626892089844
5291,0.557348906993866
5487,0.3351779580116272
5683,0.4962748885154724
5879,0.5961751937866211
6075,0.43489882349967957
6271,0.4039344787597656
6467,0.4772222638130188
6663,0.3025575876235962
6859,0.38814032077789307
7055,0.3696470856666565
7251,0.30010437965393066
7447,0.5624134540557861
7643,0.44389769434928894
7839,0.5395401120185852
8035,0.32481271028518677
8231,0.5262497067451477
8427,0.6683024168014526
8623,0.5429595708847046
8819,0.4209023416042328
9015,0.4940640330314636
9211,0.4031665623188019
9407,0.2920539975166321
9603,0.3642978072166443
9799,0.5919829607009888
9995,0.21239535510540009
10191,0.2506895065307617
10387,0.3503531515598297
10583,0.28470802307128906
10779,0.26403170824050903
10975,0.20137038826942444
11171,0.1801149547100067
11367,0.18992577493190765
11563,0.2589353024959564
11759,0.10692350566387177
11955,0.31954389810562134
12151,0.18974821269512177
12347,0.23616915941238403
12543,0.11449748277664185
12739,0.09581487625837326
12935,0.24001429975032806
13131,0.0902693048119545
13327,0.11346026510000229
13523,0.11195915937423706
13719,0.3211568295955658
13915,0.1373034417629242
14111,0.08870431035757065
14307,0.11876311898231506
14503,0.058888308703899384
14699,0.019689355045557022
14895,0.12018042802810669
15091,0.04230710491538048
15287,0.12436965107917786
15483,0.06329258531332016
15679,0.043399639427661896
15875,0.09574161469936371
16071,0.03327444940805435
16267,0.06922419369220734
16463,0.09053273499011993
16659,0.1412443071603775
16855,0.12189073115587234
17051,0.13136854767799377
17247,0.15073652565479279
17443,0.0929238349199295
17639,0.05224505439400673
17835,0.1080809086561203
18031,0.1652354896068573
18227,0.1279427409172058
18423,0.08158556371927261
18619,0.012201120145618916
18815,0.03425658121705055
19011,0.03481927514076233
19207,0.027155404910445213
19403,0.03747054189443588
19599,0.03247179090976715
19795,0.12788799405097961
19991,0.06347265094518661
20187,0.08384894579648972
20383,0.015533776953816414
20579,0.08236794173717499
20775,0.08269225060939789
20971,0.034824371337890625
21167,0.0713721215724945
21363,0.037645988166332245
21559,0.11233869940042496
21755,0.04607684910297394
21951,0.15241846442222595
22147,0.051741644740104675
22343,0.023198410868644714
22539,0.009374713525176048
22735,0.07309457659721375
22931,0.10741564631462097
23127,0.09474782645702362
23323,0.05845433101058006
23519,0.02941777929663658
23715,0.06426502019166946
23911,0.037638016045093536
24107,0.0834542065858841
24303,0.11927777528762817
24499,0.0310899056494236
24695,0.03808951377868652
24891,0.08956701308488846
25087,0.06491226702928543
25283,0.16958175599575043
25479,0.07867269217967987
25675,0.02113308757543564
25871,0.026496175676584244
26067,0.14023540914058685
26263,0.13149744272232056
26459,0.10526473820209503
26655,0.06608864665031433
26851,0.07682018727064133
27047,0.05251267924904823
27243,0.0717092901468277
27439,0.06646586209535599
27635,0.13552173972129822
27831,0.098967045545578
28027,0.11591219902038574
28223,0.1344369351863861
28419,0.030864471569657326
28615,0.12789347767829895
28811,0.0956849679350853
29007,0.0715954452753067
29203,0.07738018780946732
29399,0.12512849271297455
29595,0.03547659516334534
