,events.out.tfevents.1557566009.gpu5.cse.cuhk.edu.hk
195,49.08000183105469
391,66.43000030517578
587,69.5199966430664
783,75.51000213623047
979,77.25
1175,79.29000091552734
1371,81.5
1567,82.0999984741211
1763,81.31999969482422
1959,83.02999877929688
2155,83.66000366210938
2351,83.91999816894531
2547,84.58999633789062
2743,82.0
2939,83.61000061035156
3135,85.2699966430664
3331,86.01000213623047
3527,85.5999984741211
3723,85.5999984741211
3919,83.04000091552734
4115,84.75
4311,86.08999633789062
4507,83.54000091552734
4703,83.0999984741211
4899,83.77999877929688
5095,85.94000244140625
5291,85.68000030517578
5487,84.19000244140625
5683,84.56999969482422
5879,86.16999816894531
6075,85.2300033569336
6271,84.87000274658203
6467,86.45999908447266
6663,85.16000366210938
6859,86.37999725341797
7055,85.08999633789062
7251,85.38999938964844
7447,86.23999786376953
7643,87.27999877929688
7839,85.9800033569336
8035,86.63999938964844
8231,85.38999938964844
8427,87.19999694824219
8623,85.91000366210938
8819,85.83999633789062
9015,87.41999816894531
9211,87.23999786376953
9407,85.16000366210938
9603,87.66999816894531
9799,87.4800033569336
9995,91.69000244140625
10191,92.05999755859375
10387,92.19999694824219
10583,92.30000305175781
10779,92.62999725341797
10975,92.36000061035156
11171,92.55000305175781
11367,92.87000274658203
11563,92.66000366210938
11759,92.9800033569336
11955,93.01000213623047
12151,92.75
12347,92.94000244140625
12543,92.31999969482422
12739,92.94000244140625
12935,92.81999969482422
13131,92.69999694824219
13327,93.11000061035156
13523,93.19000244140625
13719,92.9000015258789
13915,93.5
14111,93.23999786376953
14307,93.55000305175781
14503,93.61000061035156
14699,93.37000274658203
14895,93.51000213623047
15091,93.54000091552734
15287,93.44000244140625
15483,93.68000030517578
15679,93.58000183105469
15875,93.69000244140625
16071,93.47000122070312
16267,93.63999938964844
16463,93.52999877929688
16659,93.58000183105469
16855,93.5199966430664
17051,93.52999877929688
17247,93.52999877929688
17443,93.58999633789062
17639,93.75
17835,93.55999755859375
18031,93.52999877929688
18227,93.73999786376953
18423,93.26000213623047
18619,93.41999816894531
18815,93.5199966430664
19011,93.44000244140625
19207,93.66999816894531
19403,93.58000183105469
19599,93.19000244140625
19795,93.1500015258789
19991,93.33000183105469
20187,93.44000244140625
20383,93.27999877929688
20579,93.58999633789062
20775,93.37000274658203
20971,93.18000030517578
21167,93.19999694824219
21363,93.45999908447266
21559,93.33999633789062
21755,93.27999877929688
21951,93.16000366210938
22147,93.43000030517578
22343,93.47000122070312
22539,93.30999755859375
22735,93.29000091552734
22931,92.93000030517578
23127,93.27999877929688
23323,93.37999725341797
23519,93.2699966430664
23715,93.4800033569336
23911,93.05999755859375
24107,93.04000091552734
24303,93.4000015258789
24499,93.2300033569336
24695,93.12000274658203
24891,92.9800033569336
25087,93.37999725341797
25283,93.19000244140625
25479,93.0
25675,93.37999725341797
25871,92.81999969482422
26067,92.94999694824219
26263,93.16999816894531
26459,92.80000305175781
26655,92.7300033569336
26851,93.12999725341797
27047,93.19999694824219
27243,93.12000274658203
27439,93.23999786376953
27635,93.16999816894531
27831,92.7300033569336
28027,93.33999633789062
28223,92.77999877929688
28419,92.93000030517578
28615,93.44000244140625
28811,92.9000015258789
29007,93.2300033569336
29203,92.91999816894531
29399,92.94999694824219
29595,93.37999725341797
