,events.out.tfevents.1556435940.gpu2.cse.cuhk.edu.hk,events.out.tfevents.1556537956.gpu2.cse.cuhk.edu.hk
195,20.549999237060547,20.40999984741211
391,29.290000915527344,27.3799991607666
587,33.29999923706055,33.34000015258789
783,38.119998931884766,33.9900016784668
979,40.54999923706055,39.16999816894531
1175,41.79999923706055,42.5099983215332
1371,44.70000076293945,44.150001525878906
1567,44.66999816894531,44.81999969482422
1763,44.779998779296875,46.0099983215332
1959,46.529998779296875,47.40999984741211
2155,48.5099983215332,46.400001525878906
2351,47.43000030517578,48.630001068115234
2547,49.25,47.09000015258789
2743,48.02000045776367,49.029998779296875
2939,48.04999923706055,49.72999954223633
3135,51.22999954223633,50.119998931884766
3331,50.529998779296875,50.560001373291016
3527,51.150001525878906,51.0099983215332
3723,51.040000915527344,49.5099983215332
3919,51.189998626708984,51.72999954223633
4115,50.630001068115234,52.31999969482422
4311,51.63999938964844,51.88999938964844
4507,51.459999084472656,52.43000030517578
4703,52.56999969482422,52.150001525878906
4899,51.869998931884766,53.529998779296875
5095,52.290000915527344,52.65999984741211
5291,51.34000015258789,51.83000183105469
5487,52.439998626708984,51.56999969482422
5683,52.349998474121094,53.2400016784668
5879,52.11000061035156,51.709999084472656
6075,52.869998931884766,52.66999816894531
6271,53.439998626708984,54.130001068115234
6467,52.56999969482422,52.81999969482422
6663,53.7400016784668,53.75
6859,53.58000183105469,53.220001220703125
7055,52.560001373291016,53.599998474121094
7251,52.790000915527344,53.279998779296875
7447,54.02000045776367,53.54999923706055
7643,53.220001220703125,54.93000030517578
7839,53.470001220703125,53.36000061035156
8035,53.869998931884766,54.34000015258789
8231,54.220001220703125,53.63999938964844
8427,54.06999969482422,54.20000076293945
8623,52.90999984741211,54.2400016784668
8819,55.209999084472656,55.369998931884766
9015,54.7400016784668,54.68000030517578
9211,53.290000915527344,55.52000045776367
9407,54.88999938964844,53.970001220703125
9603,54.41999816894531,55.380001068115234
9799,52.81999969482422,54.119998931884766
9995,60.900001525878906,60.560001373291016
10191,61.400001525878906,61.4900016784668
10387,61.939998626708984,61.72999954223633
10583,62.20000076293945,61.650001525878906
10779,62.130001068115234,61.66999816894531
10975,62.11000061035156,62.459999084472656
11171,63.310001373291016,62.18000030517578
11367,63.18000030517578,62.66999816894531
11563,62.880001068115234,62.20000076293945
11759,63.09000015258789,62.619998931884766
11955,63.38999938964844,62.52000045776367
12151,63.31999969482422,62.630001068115234
12347,63.29999923706055,62.95000076293945
12543,63.79999923706055,63.02000045776367
12739,63.11000061035156,62.810001373291016
12935,63.279998779296875,63.18000030517578
13131,63.16999816894531,63.41999816894531
13327,63.459999084472656,62.52000045776367
13523,63.72999954223633,63.11000061035156
13719,63.13999938964844,63.63999938964844
13915,63.88999938964844,63.59000015258789
14111,64.11000061035156,63.93000030517578
14307,64.20999908447266,63.689998626708984
14503,64.0199966430664,63.43000030517578
14699,63.93000030517578,63.29999923706055
14895,64.22000122070312,63.880001068115234
15091,63.939998626708984,63.75
15287,64.08000183105469,63.040000915527344
15483,63.959999084472656,63.41999816894531
15679,63.70000076293945,63.75
15875,64.16000366210938,63.779998779296875
16071,63.599998474121094,63.810001373291016
16267,64.22000122070312,63.939998626708984
16463,63.88999938964844,63.849998474121094
16659,64.11000061035156,63.790000915527344
16855,64.22000122070312,64.08999633789062
17051,64.13999938964844,63.88999938964844
17247,63.38999938964844,63.790000915527344
17443,63.5,64.12999725341797
17639,64.11000061035156,64.12000274658203
17835,63.84000015258789,63.88999938964844
18031,64.0,64.02999877929688
18227,64.08999633789062,63.959999084472656
18423,64.08000183105469,63.91999816894531
18619,63.86000061035156,63.810001373291016
18815,63.77000045776367,64.02999877929688
19011,64.30999755859375,64.19999694824219
19207,64.33000183105469,64.12999725341797
19403,63.709999084472656,64.27999877929688
19599,64.0999984741211,64.11000061035156
19795,64.33999633789062,64.16000366210938
19991,64.77999877929688,64.38999938964844
20187,64.08000183105469,64.12999725341797
20383,64.23999786376953,64.3499984741211
20579,64.0999984741211,63.79999923706055
20775,63.9900016784668,64.01000213623047
20971,64.31999969482422,64.12999725341797
21167,63.7599983215332,64.16999816894531
21363,64.20999908447266,64.08999633789062
21559,64.36000061035156,63.790000915527344
21755,64.36000061035156,63.970001220703125
21951,63.95000076293945,63.7599983215332
22147,63.869998931884766,63.900001525878906
22343,64.33000183105469,63.849998474121094
22539,64.31999969482422,63.91999816894531
22735,63.93000030517578,64.16999816894531
22931,63.81999969482422,64.04000091552734
23127,63.869998931884766,63.72999954223633
23323,63.7400016784668,64.22000122070312
23519,63.91999816894531,64.02999877929688
23715,64.63999938964844,64.38999938964844
23911,63.70000076293945,63.970001220703125
24107,63.9900016784668,64.0199966430664
24303,63.97999954223633,64.16000366210938
24499,63.88999938964844,64.33000183105469
24695,63.79999923706055,63.900001525878906
24891,64.05000305175781,64.31999969482422
25087,64.08999633789062,63.95000076293945
25283,63.900001525878906,64.12000274658203
25479,63.54999923706055,64.43000030517578
25675,63.7599983215332,64.55000305175781
25871,64.2300033569336,64.31999969482422
26067,64.06999969482422,64.51000213623047
26263,64.22000122070312,64.19000244140625
26459,63.880001068115234,64.01000213623047
26655,64.48999786376953,64.4800033569336
26851,64.23999786376953,64.44999694824219
27047,63.630001068115234,64.55999755859375
27243,64.06999969482422,64.48999786376953
27439,64.25,64.47000122070312
27635,64.16999816894531,63.86000061035156
27831,64.0,64.72000122070312
28027,64.29000091552734,64.16999816894531
28223,63.93000030517578,64.48999786376953
28419,64.0999984741211,64.33999633789062
28615,63.869998931884766,64.5
28811,64.08999633789062,64.31999969482422
29007,63.869998931884766,64.4000015258789
29203,64.16999816894531,64.30999755859375
29399,63.959999084472656,64.5999984741211
29595,64.2300033569336,64.41000366210938
