,events.out.tfevents.1557822161.gpu2.cse.cuhk.edu.hk
195,33.83000183105469
391,41.52000045776367
587,49.810001373291016
783,57.61000061035156
979,63.31999969482422
1175,68.5999984741211
1371,70.58000183105469
1567,74.51000213623047
1763,77.69999694824219
1959,79.06999969482422
2155,79.69999694824219
2351,82.52999877929688
2547,81.2699966430664
2743,82.3499984741211
2939,82.44000244140625
3135,83.26000213623047
3331,84.23999786376953
3527,84.45999908447266
3723,84.68000030517578
3919,84.16999816894531
4115,84.4800033569336
4311,83.58000183105469
4507,85.20999908447266
4703,84.4800033569336
4899,86.51000213623047
5095,86.02999877929688
5291,84.9800033569336
5487,86.62000274658203
5683,85.91000366210938
5879,85.68000030517578
6075,85.25
6271,87.19000244140625
6467,86.94000244140625
6663,86.02999877929688
6859,85.0199966430664
7055,86.80000305175781
7251,87.86000061035156
7447,87.16999816894531
7643,85.97000122070312
7839,87.36000061035156
8035,86.23999786376953
8231,84.61000061035156
8427,87.7699966430664
8623,88.31999969482422
8819,87.45999908447266
9015,85.52999877929688
9211,86.98999786376953
9407,87.18000030517578
9603,87.54000091552734
9799,88.38999938964844
9995,92.29000091552734
10191,92.61000061035156
10387,92.97000122070312
10583,93.20999908447266
10779,93.44000244140625
10975,93.08999633789062
11171,93.5
11367,93.23999786376953
11563,93.52999877929688
11759,93.41999816894531
11955,93.38999938964844
12151,93.58999633789062
12347,93.30000305175781
12543,93.55999755859375
12739,93.36000061035156
12935,93.47000122070312
13131,93.5999984741211
13327,93.27999877929688
13523,93.41999816894531
13719,93.55000305175781
13915,93.83000183105469
14111,93.7699966430664
14307,93.75
14503,93.80000305175781
14699,93.63999938964844
14895,93.94999694824219
15091,93.72000122070312
15287,93.88999938964844
15483,93.56999969482422
15679,93.94999694824219
15875,93.7300033569336
16071,93.66000366210938
16267,93.87999725341797
16463,93.77999877929688
16659,93.88999938964844
16855,93.70999908447266
17051,94.0199966430664
17247,93.86000061035156
17443,93.80999755859375
17639,93.5
17835,94.04000091552734
18031,93.37000274658203
18227,93.56999969482422
18423,93.45999908447266
18619,93.44000244140625
18815,93.62999725341797
19011,93.75
19207,93.36000061035156
19403,93.68000030517578
19599,93.58999633789062
19795,93.76000213623047
19991,93.62000274658203
20187,93.7699966430664
20383,93.51000213623047
20579,93.76000213623047
20775,93.9800033569336
20971,93.56999969482422
21167,93.6500015258789
21363,93.61000061035156
21559,93.66000366210938
21755,93.66000366210938
21951,93.98999786376953
22147,93.8499984741211
22343,93.79000091552734
22539,93.66000366210938
22735,93.66999816894531
22931,93.56999969482422
23127,93.5199966430664
23323,93.62000274658203
23519,93.7300033569336
23715,93.77999877929688
23911,93.66999816894531
24107,93.58999633789062
24303,93.80999755859375
24499,93.62000274658203
24695,93.45999908447266
24891,93.4800033569336
25087,93.30000305175781
25283,93.55000305175781
25479,93.16999816894531
25675,93.70999908447266
25871,93.8499984741211
26067,93.87000274658203
26263,93.55000305175781
26459,93.37000274658203
26655,93.61000061035156
26851,93.61000061035156
27047,93.63999938964844
27243,93.43000030517578
27439,93.36000061035156
27635,93.33000183105469
27831,93.54000091552734
28027,93.30000305175781
28223,93.41000366210938
28419,93.54000091552734
28615,93.51000213623047
28811,93.48999786376953
29007,93.33000183105469
29203,93.13999938964844
29399,93.16000366210938
29595,93.23999786376953
