,events.out.tfevents.1558276251.gpu2.cse.cuhk.edu.hk
195,47.09000015258789
391,59.7400016784668
587,69.06999969482422
783,73.33000183105469
979,77.91999816894531
1175,80.30999755859375
1371,81.30000305175781
1567,81.80000305175781
1763,81.62999725341797
1959,82.37000274658203
2155,81.66999816894531
2351,83.51000213623047
2547,82.08000183105469
2743,82.94000244140625
2939,82.58000183105469
3135,83.95999908447266
3331,85.01000213623047
3527,83.30999755859375
3723,84.44999694824219
3919,85.52999877929688
4115,85.12999725341797
4311,85.02999877929688
4507,83.26000213623047
4703,84.29000091552734
4899,85.83999633789062
5095,85.66000366210938
5291,83.70999908447266
5487,84.06999969482422
5683,85.1500015258789
5879,84.58000183105469
6075,84.55999755859375
6271,85.61000061035156
6467,86.54000091552734
6663,86.22000122070312
6859,83.3499984741211
7055,84.5999984741211
7251,85.91000366210938
7447,85.37999725341797
7643,83.94999694824219
7839,84.2300033569336
8035,84.41999816894531
8231,85.18000030517578
8427,84.16999816894531
8623,86.41999816894531
8819,85.61000061035156
9015,84.58000183105469
9211,84.26000213623047
9407,85.41000366210938
9603,86.25
9799,85.26000213623047
9995,90.97000122070312
10191,91.37000274658203
10387,91.48999786376953
10583,91.5199966430664
10779,92.05999755859375
10975,92.05999755859375
11171,92.05999755859375
11367,91.98999786376953
11563,92.05000305175781
11759,91.94999694824219
11955,92.3499984741211
12151,92.31999969482422
12347,92.25
12543,92.27999877929688
12739,92.66000366210938
12935,92.33000183105469
13131,92.38999938964844
13327,92.51000213623047
13523,92.06999969482422
13719,92.55000305175781
13915,92.04000091552734
14111,92.81999969482422
14307,92.69999694824219
14503,92.9000015258789
14699,92.33000183105469
14895,92.58999633789062
15091,92.4000015258789
15287,92.54000091552734
15483,92.55999755859375
15679,92.51000213623047
15875,91.9800033569336
16071,92.4000015258789
16267,92.7300033569336
16463,92.44000244140625
16659,92.2699966430664
16855,92.87999725341797
17051,92.56999969482422
17247,92.81999969482422
17443,93.0
17639,92.91000366210938
17835,93.25
18031,92.80000305175781
18227,92.83999633789062
18423,92.43000030517578
18619,92.83999633789062
18815,92.88999938964844
19011,93.0999984741211
19207,92.91999816894531
19403,93.01000213623047
19599,93.27999877929688
19795,92.55000305175781
19991,92.79000091552734
20187,92.72000122070312
20383,92.18000030517578
20579,92.83999633789062
20775,93.23999786376953
20971,93.1500015258789
21167,93.16000366210938
21363,92.48999786376953
21559,92.87000274658203
21755,93.05000305175781
21951,92.62999725341797
22147,92.87999725341797
22343,92.61000061035156
22539,93.0199966430664
22735,92.69000244140625
22931,93.0
23127,92.87999725341797
23323,92.81999969482422
23519,92.87000274658203
23715,93.30999755859375
23911,92.93000030517578
24107,92.7699966430664
24303,93.01000213623047
24499,92.87999725341797
24695,92.29000091552734
24891,93.0199966430664
25087,93.12000274658203
25283,92.38999938964844
25479,93.0
25675,93.0
25871,92.68000030517578
26067,93.1500015258789
26263,93.0
26459,92.97000122070312
26655,92.72000122070312
26851,92.75
27047,92.77999877929688
27243,92.76000213623047
27439,93.0
27635,92.79000091552734
27831,93.0
28027,92.87999725341797
28223,92.54000091552734
28419,93.05000305175781
28615,92.94999694824219
28811,92.9800033569336
29007,93.13999938964844
29203,92.83999633789062
29399,93.11000061035156
29595,92.72000122070312
