,events.out.tfevents.1556848816.gpu5.cse.cuhk.edu.hk
195,4.032366752624512
391,3.7844066619873047
587,3.2713637351989746
783,3.111980438232422
979,2.428252696990967
1175,2.429852247238159
1371,2.4110569953918457
1567,2.335545539855957
1763,1.7938060760498047
1959,1.9613468647003174
2155,1.9186005592346191
2351,1.7150123119354248
2547,1.6514003276824951
2743,1.7159192562103271
2939,1.6308350563049316
3135,1.888123631477356
3331,1.4150338172912598
3527,1.4747450351715088
3723,1.5486257076263428
3919,1.3410084247589111
4115,1.5217061042785645
4311,1.5574766397476196
4507,1.3177679777145386
4703,1.4148417711257935
4899,1.4488906860351562
5095,1.4249597787857056
5291,1.4459502696990967
5487,1.5062812566757202
5683,1.3655080795288086
5879,1.365164875984192
6075,1.2853431701660156
6271,1.315224051475525
6467,1.2041451930999756
6663,1.3297456502914429
6859,0.9351740479469299
7055,1.1312971115112305
7251,1.437408685684204
7447,1.4340671300888062
7643,1.226122498512268
7839,1.0489517450332642
8035,1.3025635480880737
8231,1.2615280151367188
8427,1.1759016513824463
8623,1.1515097618103027
8819,1.2159326076507568
9015,1.0290307998657227
9211,1.2482898235321045
9407,1.110701560974121
9603,1.218942642211914
9799,1.5003812313079834
9995,0.6742860078811646
10191,0.5575665235519409
10387,0.46867677569389343
10583,0.4750983715057373
10779,0.38106268644332886
10975,0.5036983489990234
11171,0.380542516708374
11367,0.3841714560985565
11563,0.18498019874095917
11759,0.31612324714660645
11955,0.2675115764141083
12151,0.24410833418369293
12347,0.28542712330818176
12543,0.29674744606018066
12739,0.18146295845508575
12935,0.29689645767211914
13131,0.22034171223640442
13327,0.2841235399246216
13523,0.2546679973602295
13719,0.2230273187160492
13915,0.14878404140472412
14111,0.164249986410141
14307,0.05817953497171402
14503,0.10427575558423996
14699,0.15036863088607788
14895,0.16063711047172546
15091,0.1790027916431427
15287,0.23371440172195435
15483,0.13276579976081848
15679,0.24936911463737488
15875,0.14316050708293915
16071,0.11776607483625412
16267,0.2234679013490677
16463,0.12486021220684052
16659,0.12695054709911346
16855,0.10191639512777328
17051,0.05285254493355751
17247,0.20602981746196747
17443,0.15124745666980743
17639,0.1457940638065338
17835,0.14943483471870422
18031,0.1550966501235962
18227,0.11104920506477356
18423,0.057299863547086716
18619,0.18409475684165955
18815,0.06810963153839111
19011,0.20134812593460083
19207,0.09164591878652573
19403,0.10309761762619019
19599,0.12800951302051544
19795,0.20038892328739166
19991,0.08158977329730988
20187,0.06864476203918457
20383,0.13782203197479248
20579,0.09436585009098053
20775,0.0506560355424881
20971,0.12698325514793396
21167,0.1084698736667633
21363,0.08000587671995163
21559,0.09983661770820618
21755,0.1137058436870575
21951,0.11226964741945267
22147,0.13283869624137878
22343,0.05725347250699997
22539,0.12684813141822815
22735,0.12311001867055893
22931,0.10291226208209991
23127,0.11450578272342682
23323,0.08166301250457764
23519,0.1658863127231598
23715,0.10743601620197296
23911,0.0963912382721901
24107,0.3097430467605591
24303,0.0915047824382782
24499,0.09786102175712585
24695,0.10108869522809982
24891,0.0810282826423645
25087,0.22746817767620087
25283,0.1736762821674347
25479,0.0880315899848938
25675,0.09085337817668915
25871,0.19749677181243896
26067,0.09376254677772522
26263,0.10408556461334229
26459,0.11932786554098129
26655,0.05738169327378273
26851,0.16732773184776306
27047,0.10054390877485275
27243,0.13533149659633636
27439,0.14611230790615082
27635,0.07652118802070618
27831,0.06570203602313995
28027,0.12231425940990448
28223,0.09531214833259583
28419,0.10888880491256714
28615,0.05057232826948166
28811,0.2640526592731476
29007,0.09206491708755493
29203,0.13927197456359863
29399,0.09627900272607803
29595,0.13685142993927002
