,events.out.tfevents.1557735717.gpu1.cse.cuhk.edu.hk,events.out.tfevents.1557737088.gpu5.cse.cuhk.edu.hk
24499,0.028781788423657417,0.057807743549346924
24695,0.062111467123031616,0.033742666244506836
24891,0.02615940570831299,0.0353771448135376
25087,0.015549903735518456,0.00836260337382555
25283,0.04670283943414688,0.05616419017314911
25479,0.02989010326564312,0.00970226526260376
25675,0.0197419635951519,0.026582561433315277
25871,0.04898006096482277,0.010374516248703003
26067,0.021544432267546654,0.055040981620550156
26263,0.015159066766500473,0.03410806879401207
26459,0.030338991433382034,0.009293091483414173
26655,0.0025229989551007748,0.018102645874023438
26851,0.10514819622039795,0.05865657329559326
27047,0.07172507792711258,0.01700255274772644
27243,0.018524760380387306,0.06233225762844086
27439,0.08077500760555267,0.025406569242477417
27635,0.02334560826420784,0.010539073497056961
27831,0.011596286669373512,0.025512194260954857
28027,0.005423188209533691,0.003970337100327015
28223,0.05418144166469574,0.04050595313310623
28419,0.021169405430555344,0.023012034595012665
28615,0.07416237890720367,0.0076535106636583805
28811,0.08328643441200256,0.0364137627184391
29007,0.023627862334251404,0.05738469213247299
29203,0.033020440489053726,0.021297898143529892
29399,0.018839798867702484,0.030792098492383957
29595,0.018548421561717987,0.06879625469446182
