,events.out.tfevents.1556881305.gpu19
195,1.2823184728622437
391,1.350298285484314
587,0.9920400977134705
783,0.763640820980072
979,0.9451940059661865
1175,0.7831089496612549
1371,0.6747002601623535
1567,0.9015803337097168
1763,0.5960075855255127
1959,0.6790221929550171
2155,0.41072332859039307
2351,0.5017795562744141
2547,0.612356424331665
2743,0.7409690618515015
2939,0.7144110202789307
3135,0.7199419736862183
3331,0.6220464706420898
3527,0.5190472602844238
3723,0.332796573638916
3919,0.41869133710861206
4115,0.5359116792678833
4311,0.712261438369751
4507,0.545456051826477
4703,0.6838570833206177
4899,0.5468728542327881
5095,0.5723797678947449
5291,0.46841442584991455
5487,0.39830780029296875
5683,0.4481324553489685
5879,0.579492449760437
6075,0.425892174243927
6271,0.4567118287086487
6467,0.46941840648651123
6663,0.42542946338653564
6859,0.3077099621295929
7055,0.377700537443161
7251,0.38146892189979553
7447,0.5578621625900269
7643,0.6400414705276489
7839,0.5558676719665527
8035,0.4480631947517395
8231,0.5282030701637268
8427,0.6725034117698669
8623,0.4288649559020996
8819,0.3810616433620453
9015,0.40601426362991333
9211,0.4691086709499359
9407,0.26212775707244873
9603,0.3037320375442505
9799,0.5092124342918396
9995,0.23487311601638794
10191,0.25870203971862793
10387,0.3187710642814636
10583,0.286945641040802
10779,0.19587430357933044
10975,0.23737099766731262
11171,0.21474426984786987
11367,0.24437719583511353
11563,0.2816691994667053
11759,0.10736791044473648
11955,0.23097024857997894
12151,0.16467829048633575
12347,0.13349425792694092
12543,0.06451649218797684
12739,0.17458555102348328
12935,0.19932298362255096
13131,0.22800162434577942
13327,0.2272716462612152
13523,0.213199645280838
13719,0.20482265949249268
13915,0.1427580714225769
14111,0.12967684864997864
14307,0.15886960923671722
14503,0.08211343735456467
14699,0.03494741767644882
14895,0.12198606878519058
15091,0.05647842586040497
15287,0.14600366353988647
15483,0.11062180995941162
15679,0.07368278503417969
15875,0.06402947008609772
16071,0.1568419635295868
16267,0.10976649820804596
16463,0.1315489411354065
16659,0.10114219784736633
16855,0.20251420140266418
17051,0.07954469323158264
17247,0.12882860004901886
17443,0.08778692036867142
17639,0.17608028650283813
17835,0.1335946023464203
18031,0.05147320777177811
18227,0.0159259382635355
18423,0.07736796885728836
18619,0.03248511999845505
18815,0.014236858114600182
19011,0.03212267532944679
19207,0.1093374565243721
19403,0.019496167078614235
19599,0.037962112575769424
19795,0.15906688570976257
19991,0.123136967420578
20187,0.04804558306932449
20383,0.07512393593788147
20579,0.08290201425552368
20775,0.1162143126130104
20971,0.0828939825296402
21167,0.11180132627487183
21363,0.03492065146565437
21559,0.10462415963411331
21755,0.04844433814287186
21951,0.17508921027183533
22147,0.039024658501148224
22343,0.09092044830322266
22539,0.03567090258002281
22735,0.07230454683303833
22931,0.1525648534297943
23127,0.14708355069160461
23323,0.05598796159029007
23519,0.05825703963637352
23715,0.051742665469646454
23911,0.0522698312997818
24107,0.07427622377872467
24303,0.051219407469034195
24499,0.10563390702009201
24695,0.07435131818056107
24891,0.11911880970001221
25087,0.07855374366044998
25283,0.15063241124153137
25479,0.034908100962638855
25675,0.06637822836637497
25871,0.03340800479054451
26067,0.11251247674226761
26263,0.026556525379419327
26459,0.06696247309446335
26655,0.11397954076528549
26851,0.05915103107690811
27047,0.07514709234237671
27243,0.12584197521209717
27439,0.12739312648773193
27635,0.1491086483001709
27831,0.05984164774417877
28027,0.095486581325531
28223,0.20036688446998596
28419,0.08359754085540771
28615,0.11661097407341003
28811,0.06526540964841843
29007,0.04889712482690811
29203,0.056998360902071
29399,0.05018407851457596
29595,0.02873075380921364
