,events.out.tfevents.1556936155.gpu1.cse.cuhk.edu.hk
195,2.0337209701538086
391,1.986513614654541
587,1.768028974533081
783,1.662964940071106
979,1.277482509613037
1175,38.24449920654297
1371,111.62081909179688
1567,123.87057495117188
1763,93.99470520019531
1959,42.07148361206055
2155,21.108604431152344
2351,29.070180892944336
2547,10.538419723510742
2743,20.065513610839844
2939,13.468865394592285
3135,5.2324628829956055
3331,9.195674896240234
3527,5.7443156242370605
3723,4.368117809295654
3919,1.6112556457519531
4115,0.7785663604736328
4311,1.0033783912658691
4507,1.0073201656341553
4703,0.8577988743782043
4899,0.8489810824394226
5095,0.9591648578643799
5291,0.8701902627944946
5487,0.6159597635269165
5683,0.475746750831604
5879,0.5806642770767212
6075,0.5342342853546143
6271,0.5609337091445923
6467,0.5313534140586853
6663,0.3078179955482483
6859,0.7479761838912964
7055,0.5537348985671997
7251,0.47922784090042114
7447,0.592775821685791
7643,0.32517051696777344
7839,0.5052964687347412
8035,0.6589595079421997
8231,0.5151970386505127
8427,0.45272326469421387
8623,0.9276799559593201
8819,0.16789096593856812
9015,0.6369462609291077
9211,0.4637208580970764
9407,0.3992706835269928
9603,0.4250084161758423
9799,0.6143738031387329
9995,0.17191821336746216
10191,0.1506875604391098
10387,0.1460619419813156
10583,0.0669340044260025
10779,0.10477066040039062
10975,0.15916137397289276
11171,0.27560800313949585
11367,0.19004468619823456
11563,0.27468568086624146
11759,0.171432226896286
11955,0.19565284252166748
12151,0.09366262704133987
12347,0.17742693424224854
12543,0.07499305158853531
12739,0.1969396024942398
12935,0.14643913507461548
13131,0.1332983523607254
13327,0.1378437578678131
13523,0.08690670132637024
13719,0.0769542008638382
13915,0.082745760679245
14111,0.20822492241859436
14307,0.017949867993593216
14503,0.10178148746490479
14699,0.11215630173683167
14895,0.11379027366638184
15091,0.0593063086271286
15287,0.08555358648300171
15483,0.048709746450185776
15679,0.10273691266775131
15875,0.035748012363910675
16071,0.03925715386867523
16267,0.059508420526981354
16463,0.05673503130674362
16659,0.08807436376810074
16855,0.05312326177954674
17051,0.06622347235679626
17247,0.08376754820346832
17443,0.019786523655056953
17639,0.0751589685678482
17835,0.01563217118382454
18031,0.029581286013126373
18227,0.027578067034482956
18423,0.061941083520650864
18619,0.04713321849703789
18815,0.04362553358078003
19011,0.05777052789926529
19207,0.02577034942805767
19403,0.035120200365781784
19599,0.07180050760507584
19795,0.10279341787099838
19991,0.18804436922073364
20187,0.05230765789747238
20383,0.01595795713365078
20579,0.01672571338713169
20775,0.10796288400888443
20971,0.06363897025585175
21167,0.09844648838043213
21363,0.11227964609861374
21559,0.06797684729099274
21755,0.030683252960443497
21951,0.10212855786085129
22147,0.06999505311250687
22343,0.00944750290364027
22539,0.08513142168521881
22735,0.06689630448818207
22931,0.06712520122528076
23127,0.03990626707673073
23323,0.12406191229820251
23519,0.016228578984737396
23715,0.020619124174118042
23911,0.12485931068658829
24107,0.010756962932646275
24303,0.012053053826093674
24499,0.02219850942492485
24695,0.08751504868268967
24891,0.17396539449691772
25087,0.045902069658041
25283,0.03966342285275459
25479,0.009703988209366798
25675,0.09913912415504456
25871,0.12455447018146515
26067,0.03204914927482605
26263,0.032023586332798004
26459,0.03122018650174141
26655,0.010243040509521961
26851,0.11410167813301086
27047,0.11267010122537613
27243,0.09203444421291351
27439,0.09361135959625244
27635,0.06851023435592651
27831,0.03273630142211914
28027,0.00639879098162055
28223,0.07723137736320496
28419,0.052918851375579834
28615,0.009121989831328392
28811,0.020679902285337448
29007,0.06283468008041382
29203,0.06706569343805313
29399,0.05139877647161484
29595,0.10236259549856186
