,events.out.tfevents.1556447983.gpu2.cse.cuhk.edu.hk,events.out.tfevents.1556550143.gpu2.cse.cuhk.edu.hk
195,3.6686558723449707,3.620164394378662
391,3.0614986419677734,3.156815528869629
587,3.1766371726989746,2.9255142211914062
783,2.546311855316162,2.5902860164642334
979,2.7388153076171875,2.6261861324310303
1175,2.3398780822753906,2.451324701309204
1371,2.5441198348999023,2.2051644325256348
1567,2.277768611907959,2.258781909942627
1763,1.8111217021942139,2.0398621559143066
1959,1.9510489702224731,1.913477897644043
2155,2.0310096740722656,2.070021629333496
2351,2.127751111984253,2.016348361968994
2547,2.1132731437683105,2.0874314308166504
2743,2.169623613357544,2.1433987617492676
2939,1.6230207681655884,1.60459566116333
3135,1.6422866582870483,1.6854956150054932
3331,1.4045226573944092,1.4264209270477295
3527,1.817313551902771,1.797499179840088
3723,1.659092664718628,1.5758380889892578
3919,1.1909021139144897,1.4011890888214111
4115,1.6926279067993164,1.6291565895080566
4311,1.6825896501541138,1.5556429624557495
4507,1.727304220199585,1.6371495723724365
4703,1.6549570560455322,1.6308513879776
4899,1.304400086402893,1.5460762977600098
5095,1.6476893424987793,1.5469962358474731
5291,1.5487253665924072,1.7960389852523804
5487,1.5197608470916748,1.4490783214569092
5683,1.5587544441223145,1.4416825771331787
5879,1.6950352191925049,1.5111382007598877
6075,1.4193722009658813,1.3926563262939453
6271,1.1732509136199951,1.2653311491012573
6467,1.2981054782867432,1.271369218826294
6663,1.8315062522888184,1.6188244819641113
6859,1.7189476490020752,1.6675834655761719
7055,1.3999717235565186,1.4754948616027832
7251,0.9410531520843506,0.9243937134742737
7447,1.6939773559570312,1.7988004684448242
7643,1.1517484188079834,1.2556397914886475
7839,1.630019187927246,1.3274024724960327
8035,1.605487585067749,1.4758387804031372
8231,1.3660598993301392,1.639078140258789
8427,1.5400993824005127,1.3575407266616821
8623,1.1947563886642456,1.1873451471328735
8819,1.5994696617126465,1.4201589822769165
9015,1.4387874603271484,1.4597903490066528
9211,1.4771878719329834,1.3305482864379883
9407,1.444329023361206,1.3998912572860718
9603,1.2370457649230957,1.2242703437805176
9799,1.740809440612793,1.447436809539795
9995,1.0757315158843994,0.8425143957138062
10191,0.9739586114883423,0.9456927180290222
10387,0.7605136036872864,0.7753353118896484
10583,0.6146518588066101,0.5574043989181519
10779,0.5725498795509338,0.4896463453769684
10975,0.5520131587982178,0.4539741277694702
11171,0.4448535144329071,0.5093601942062378
11367,0.33485719561576843,0.49326565861701965
11563,0.513730525970459,0.5675791501998901
11759,0.674088716506958,0.5249334573745728
11955,0.3732267916202545,0.48887211084365845
12151,0.40617814660072327,0.45182523131370544
12347,0.45965611934661865,0.4133519232273102
12543,0.4246161878108978,0.38782262802124023
12739,0.3858078718185425,0.4302082061767578
12935,0.4562065005302429,0.3599855899810791
13131,0.35497379302978516,0.3022609353065491
13327,0.4282743036746979,0.44112396240234375
13523,0.4147326946258545,0.3734225630760193
13719,0.31282347440719604,0.3612006902694702
13915,0.30033761262893677,0.3481132984161377
14111,0.27952077984809875,0.28974613547325134
14307,0.2686620354652405,0.33624067902565
14503,0.22144347429275513,0.19587063789367676
14699,0.34997937083244324,0.299980103969574
14895,0.318504273891449,0.42407509684562683
15091,0.2619168758392334,0.2817535400390625
15287,0.21475094556808472,0.27606433629989624
15483,0.3045812249183655,0.295230507850647
15679,0.3728383779525757,0.31631067395210266
15875,0.2287447154521942,0.14333423972129822
16071,0.21823309361934662,0.2882084846496582
16267,0.22300754487514496,0.3541712164878845
16463,0.2820972204208374,0.3209106922149658
16659,0.1687241494655609,0.3082507252693176
16855,0.30605173110961914,0.20767685770988464
17051,0.22922977805137634,0.23765502870082855
17247,0.08702727407217026,0.15540814399719238
17443,0.20174157619476318,0.26173660159111023
17639,0.2889910936355591,0.23364083468914032
17835,0.22779244184494019,0.2171315848827362
18031,0.20921218395233154,0.1911310851573944
18227,0.14817044138908386,0.2066975086927414
18423,0.19097384810447693,0.17151960730552673
18619,0.21751150488853455,0.23110255599021912
18815,0.27781111001968384,0.25259965658187866
19011,0.27852630615234375,0.3406345248222351
19207,0.17790068686008453,0.24393798410892487
19403,0.09760425984859467,0.1205982118844986
19599,0.2647497057914734,0.19927579164505005
19795,0.18553653359413147,0.16731473803520203
19991,0.2965065836906433,0.21114522218704224
20187,0.24112188816070557,0.2575666606426239
20383,0.21466439962387085,0.1949453353881836
20579,0.1381012499332428,0.17848935723304749
20775,0.18095262348651886,0.17739622294902802
20971,0.2559972405433655,0.23988667130470276
21167,0.19273613393306732,0.15917643904685974
21363,0.3073461055755615,0.1342693269252777
21559,0.23254923522472382,0.14186063408851624
21755,0.21836631000041962,0.22150108218193054
21951,0.19681274890899658,0.27362731099128723
22147,0.3207060694694519,0.2926572561264038
22343,0.24606753885746002,0.1692105233669281
22539,0.14530321955680847,0.13305732607841492
22735,0.28296297788619995,0.21544156968593597
22931,0.2570733428001404,0.3076845705509186
23127,0.10396698117256165,0.16554173827171326
23323,0.15314319729804993,0.2957168519496918
23519,0.11562594771385193,0.140865296125412
23715,0.18365907669067383,0.15982115268707275
23911,0.23120293021202087,0.2739361524581909
24107,0.12029791623353958,0.15682604908943176
24303,0.31555765867233276,0.21799570322036743
24499,0.12094287574291229,0.1690528243780136
24695,0.13795989751815796,0.1757231205701828
24891,0.2419869601726532,0.19861729443073273
25087,0.16312077641487122,0.17842727899551392
25283,0.16796070337295532,0.2205192744731903
25479,0.17645171284675598,0.10342099517583847
25675,0.1881266087293625,0.14296233654022217
25871,0.17985278367996216,0.2608218193054199
26067,0.1186998188495636,0.1339963972568512
26263,0.16983841359615326,0.14572033286094666
26459,0.1734401285648346,0.20684701204299927
26655,0.11341965198516846,0.10016199946403503
26851,0.16339454054832458,0.1391393095254898
27047,0.19119948148727417,0.18818479776382446
27243,0.24807626008987427,0.2631117105484009
27439,0.25940805673599243,0.2679905891418457
27635,0.23712459206581116,0.20123203098773956
27831,0.11835255473852158,0.07751721143722534
28027,0.20924395322799683,0.2176172137260437
28223,0.15052416920661926,0.0897998958826065
28419,0.14540958404541016,0.14037075638771057
28615,0.12030612677335739,0.21561619639396667
28811,0.15641401708126068,0.18871057033538818
29007,0.20022264122962952,0.16236400604248047
29203,0.17712187767028809,0.18491503596305847
29399,0.13489797711372375,0.14818860590457916
29595,0.12573027610778809,0.15249451994895935
