,events.out.tfevents.1557839298.gpu2.cse.cuhk.edu.hk
195,53.05609893798828
391,1309.02587890625
587,80623.703125
783,268721.3125
979,62562.171875
1175,8247.1171875
1371,2572.587890625
1567,633.7442626953125
1763,2.681116819381714
1959,2.111558437347412
2155,2.2285361289978027
2351,2.120413064956665
2547,1.9839046001434326
2743,1.9445724487304688
2939,1.942568063735962
3135,2.063741683959961
3331,1.9076943397521973
3527,2.0098724365234375
3723,1.911990761756897
3919,1.8341586589813232
4115,1.9718750715255737
4311,1.9974411725997925
4507,1.7632126808166504
4703,1.825261116027832
4899,1.840160846710205
5095,1.8111658096313477
5291,1.9052972793579102
5487,1.8883838653564453
5683,1.9364839792251587
5879,1.8104987144470215
6075,1.980364203453064
6271,1.8022960424423218
6467,2.0593888759613037
6663,1.9289963245391846
6859,1.7469067573547363
7055,1.9978960752487183
7251,1.6040408611297607
7447,1.807325005531311
7643,1.6314973831176758
7839,1.7416160106658936
8035,1.6288379430770874
8231,1.5217407941818237
8427,1.4347457885742188
8623,1.4250885248184204
8819,1.4319438934326172
9015,1.0299201011657715
9211,1.2867172956466675
9407,1.094223976135254
9603,1.054703712463379
9799,1.1722149848937988
9995,0.8201767206192017
10191,1.0351147651672363
10387,0.7537869215011597
10583,0.7345973253250122
10779,0.7756099700927734
10975,0.730530858039856
11171,0.8585817813873291
11367,0.724821150302887
11563,0.6975850462913513
11759,0.6501570343971252
11955,0.756624162197113
12151,0.9958937168121338
12347,0.6213030815124512
12543,0.8202028274536133
12739,0.641741156578064
12935,0.523749828338623
13131,0.5416468381881714
13327,0.6162731647491455
13523,0.8087347745895386
13719,0.6412380933761597
13915,0.8156265020370483
14111,0.613814115524292
14307,0.4788416028022766
14503,0.6989893913269043
14699,0.6249953508377075
14895,0.5431797504425049
15091,0.5007625222206116
15287,0.6461061239242554
15483,0.6039061546325684
15679,0.5386769771575928
15875,0.44543829560279846
16071,0.5308216214179993
16267,0.47980189323425293
16463,0.5075655579566956
16659,0.5166187286376953
16855,0.5244794487953186
17051,0.6285276412963867
17247,0.44590523838996887
17443,0.6919298768043518
17639,0.3887563645839691
17835,0.45283907651901245
18031,0.5799251794815063
18227,0.6673038005828857
18423,0.4474807381629944
18619,0.47103264927864075
18815,0.25774309039115906
19011,0.4158782958984375
19207,0.41644054651260376
19403,0.4529349207878113
19599,0.3091695308685303
19795,0.2604701519012451
19991,0.3759804964065552
20187,0.5253924131393433
20383,0.35132497549057007
20579,0.3544546961784363
20775,0.42373424768447876
20971,0.43461281061172485
21167,0.37886831164360046
21363,0.33929526805877686
21559,0.4401496946811676
21755,0.434573769569397
21951,0.7461071610450745
22147,0.4642557203769684
22343,0.4074435234069824
22539,0.4679023027420044
22735,0.49406254291534424
22931,0.4008520841598511
23127,0.5037541389465332
23323,0.3134593069553375
23519,0.3551836311817169
23715,0.4214605689048767
23911,0.33959701657295227
24107,0.28518176078796387
24303,0.31929099559783936
24499,0.4400685429573059
24695,0.4804359972476959
24891,0.532164454460144
25087,0.3361442983150482
25283,0.48015204071998596
25479,0.2494121640920639
25675,0.3800264000892639
25871,0.49333885312080383
26067,0.3460359573364258
26263,0.4638105630874634
26459,0.31846868991851807
26655,0.23131336271762848
26851,0.2706347405910492
27047,0.39687585830688477
27243,0.14387203752994537
27439,0.4243197739124298
27635,0.4396896958351135
27831,0.2290804386138916
28027,0.2567242383956909
28223,0.26267850399017334
28419,0.15919895470142365
28615,0.47656339406967163
28811,0.4242272973060608
29007,0.402924120426178
29203,0.18614953756332397
29399,0.5089961290359497
29595,0.26467812061309814
