,events.out.tfevents.1556423473.gpu2.cse.cuhk.edu.hk,events.out.tfevents.1556525465.gpu2.cse.cuhk.edu.hk
195,48.630001068115234,45.11000061035156
391,58.11000061035156,56.08000183105469
587,66.75,65.76000213623047
783,71.62999725341797,69.97000122070312
979,75.44999694824219,72.62999725341797
1175,75.72000122070312,75.30999755859375
1371,77.72000122070312,78.08999633789062
1567,78.19999694824219,78.69000244140625
1763,79.2699966430664,80.0
1959,79.80000305175781,80.58999633789062
2155,79.19000244140625,80.58000183105469
2351,79.91999816894531,81.18000030517578
2547,82.0,82.16999816894531
2743,82.37999725341797,81.08999633789062
2939,82.83999633789062,82.48999786376953
3135,81.80000305175781,81.20999908447266
3331,82.05000305175781,79.9800033569336
3527,82.69000244140625,84.18000030517578
3723,82.31999969482422,82.44000244140625
3919,81.81999969482422,82.87000274658203
4115,83.38999938964844,84.87000274658203
4311,84.29000091552734,82.58000183105469
4507,79.02999877929688,82.30999755859375
4703,83.26000213623047,81.02999877929688
4899,83.4800033569336,84.0199966430664
5095,84.0199966430664,83.80999755859375
5291,84.68000030517578,85.2300033569336
5487,83.45999908447266,83.2300033569336
5683,82.70999908447266,85.18000030517578
5879,82.68000030517578,85.08999633789062
6075,85.18000030517578,82.9000015258789
6271,84.80999755859375,84.69999694824219
6467,85.4000015258789,83.12999725341797
6663,83.77999877929688,84.62000274658203
6859,85.29000091552734,84.26000213623047
7055,83.36000061035156,83.5199966430664
7251,83.70999908447266,85.01000213623047
7447,85.87999725341797,85.81999969482422
7643,84.58000183105469,84.41999816894531
7839,84.58000183105469,84.38999938964844
8035,83.63999938964844,81.48999786376953
8231,85.48999786376953,83.54000091552734
8427,85.16000366210938,84.30000305175781
8623,84.94000244140625,84.76000213623047
8819,84.94000244140625,85.70999908447266
9015,85.2699966430664,84.1500015258789
9211,86.38999938964844,83.97000122070312
9407,86.38999938964844,83.37000274658203
9603,82.63999938964844,85.08000183105469
9799,83.91999816894531,83.68000030517578
9995,89.63999938964844,89.36000061035156
10191,90.0,90.06999969482422
10387,90.19000244140625,90.0999984741211
10583,90.16999816894531,90.33999633789062
10779,90.31999969482422,90.08000183105469
10975,90.44999694824219,90.37000274658203
11171,90.5199966430664,90.45999908447266
11367,90.55000305175781,90.33999633789062
11563,90.44000244140625,90.68000030517578
11759,90.30999755859375,90.7699966430664
11955,90.4800033569336,90.37000274658203
12151,90.72000122070312,90.66999816894531
12347,90.69999694824219,90.48999786376953
12543,90.76000213623047,90.81999969482422
12739,90.7699966430664,90.54000091552734
12935,90.66000366210938,90.41000366210938
13131,90.72000122070312,90.41999816894531
13327,90.56999969482422,90.77999877929688
13523,90.44999694824219,90.5199966430664
13719,90.80999755859375,90.70999908447266
13915,90.8499984741211,91.0
14111,90.98999786376953,90.93000030517578
14307,90.83999633789062,91.0999984741211
14503,90.9800033569336,91.08000183105469
14699,90.95999908447266,90.8499984741211
14895,90.98999786376953,91.05000305175781
15091,90.77999877929688,90.91999816894531
15287,90.47000122070312,90.98999786376953
15483,90.66000366210938,90.88999938964844
15679,91.01000213623047,90.95999908447266
15875,91.02999877929688,90.73999786376953
16071,90.83999633789062,91.11000061035156
16267,91.05999755859375,90.91999816894531
16463,90.97000122070312,91.04000091552734
16659,91.0999984741211,90.94999694824219
16855,90.98999786376953,91.19000244140625
17051,91.05999755859375,90.87999725341797
17247,90.97000122070312,90.91000366210938
17443,91.11000061035156,91.08999633789062
17639,90.97000122070312,90.95999908447266
17835,91.0199966430664,90.97000122070312
18031,90.98999786376953,91.0
18227,91.19999694824219,90.8499984741211
18423,91.0999984741211,90.69000244140625
18619,91.2699966430664,91.02999877929688
18815,91.16000366210938,91.06999969482422
19011,91.29000091552734,90.95999908447266
19207,90.94000244140625,91.06999969482422
19403,91.05999755859375,91.2300033569336
19599,90.8499984741211,91.19999694824219
19795,91.1500015258789,91.05999755859375
19991,91.23999786376953,91.20999908447266
20187,91.19000244140625,91.11000061035156
20383,91.16999816894531,91.1500015258789
20579,91.08999633789062,91.0199966430664
20775,91.19999694824219,91.23999786376953
20971,91.33999633789062,91.4000015258789
21167,91.44000244140625,91.19999694824219
21363,91.22000122070312,91.43000030517578
21559,90.95999908447266,90.86000061035156
21755,91.30000305175781,91.16000366210938
21951,91.18000030517578,90.88999938964844
22147,91.16000366210938,90.83999633789062
22343,91.16999816894531,91.12999725341797
22539,91.2300033569336,91.02999877929688
22735,90.94999694824219,91.33000183105469
22931,91.08999633789062,91.30999755859375
23127,91.26000213623047,91.04000091552734
23323,91.38999938964844,91.12000274658203
23519,91.19000244140625,91.22000122070312
23715,90.81999969482422,91.11000061035156
23911,91.1500015258789,90.91000366210938
24107,90.98999786376953,91.27999877929688
24303,90.94999694824219,91.0
24499,90.98999786376953,91.08999633789062
24695,91.08999633789062,91.16999816894531
24891,91.25,91.05000305175781
25087,91.33999633789062,91.11000061035156
25283,91.1500015258789,91.1500015258789
25479,90.91000366210938,91.2699966430664
25675,90.8499984741211,91.16000366210938
25871,90.9800033569336,91.02999877929688
26067,91.02999877929688,90.95999908447266
26263,91.06999969482422,90.91000366210938
26459,90.91999816894531,91.01000213623047
26655,91.12000274658203,91.3499984741211
26851,91.23999786376953,91.20999908447266
27047,91.04000091552734,90.98999786376953
27243,91.2300033569336,90.86000061035156
27439,90.95999908447266,90.93000030517578
27635,90.9000015258789,91.16999816894531
27831,90.93000030517578,90.95999908447266
28027,91.20999908447266,90.9800033569336
28223,91.16000366210938,90.9800033569336
28419,90.98999786376953,91.12000274658203
28615,91.19999694824219,90.91999816894531
28811,90.8499984741211,90.83000183105469
29007,91.05999755859375,90.91000366210938
29203,90.87999725341797,90.94000244140625
29399,91.02999877929688,91.08999633789062
29595,90.83000183105469,90.88999938964844
