,events.out.tfevents.1556423473.gpu2.cse.cuhk.edu.hk,events.out.tfevents.1556525465.gpu2.cse.cuhk.edu.hk
195,1.5095512866973877,1.637244462966919
391,1.2189877033233643,1.2138538360595703
587,1.1497567892074585,1.0081052780151367
783,0.9602859020233154,0.9572545886039734
979,1.2036620378494263,0.997685432434082
1175,1.0492860078811646,1.0023943185806274
1371,0.8275812864303589,0.6425399780273438
1567,0.7947542667388916,0.8627757430076599
1763,0.7390386462211609,0.7072225213050842
1959,0.61966472864151,0.6087222099304199
2155,0.6597409248352051,0.7091973423957825
2351,0.7294533252716064,0.8244558572769165
2547,0.6687431335449219,0.7490858435630798
2743,0.6719648838043213,0.7384234666824341
2939,0.577109158039093,0.6058618426322937
3135,0.4734397828578949,0.4714547395706177
3331,0.759139895439148,0.5966880917549133
3527,0.4461332857608795,0.3761672377586365
3723,0.5146729946136475,0.586535632610321
3919,0.44926750659942627,0.40428096055984497
4115,0.3595765233039856,0.4366627633571625
4311,0.7216668128967285,0.6452851295471191
4507,0.37994301319122314,0.34902873635292053
4703,0.3710635006427765,0.3698301315307617
4899,0.7159479856491089,0.5657211542129517
5095,0.35618099570274353,0.3165726661682129
5291,0.37279850244522095,0.42946308851242065
5487,0.4120352268218994,0.42061740159988403
5683,0.44752830266952515,0.44696587324142456
5879,0.41680392622947693,0.4334630072116852
6075,0.4787389636039734,0.6348273158073425
6271,0.289967805147171,0.37037527561187744
6467,0.3712824583053589,0.44116514921188354
6663,0.3831629157066345,0.410767138004303
6859,0.5456798076629639,0.4991760849952698
7055,0.483942449092865,0.41122233867645264
7251,0.24694979190826416,0.29900026321411133
7447,0.3536078929901123,0.2755067050457001
7643,0.49104756116867065,0.555998682975769
7839,0.37476348876953125,0.3909023106098175
8035,0.5743612051010132,0.7027701735496521
8231,0.32284829020500183,0.4094914197921753
8427,0.4677574336528778,0.43344175815582275
8623,0.2871059775352478,0.23295268416404724
8819,0.3512614667415619,0.38428622484207153
9015,0.44780677556991577,0.4588319659233093
9211,0.3939399719238281,0.3196876645088196
9407,0.28537192940711975,0.35817140340805054
9603,0.49902665615081787,0.4734194576740265
9799,0.5719846487045288,0.6551488637924194
9995,0.13593211770057678,0.13275375962257385
10191,0.21174053847789764,0.09520968794822693
10387,0.10243412852287292,0.10243451595306396
10583,0.2017451673746109,0.18701761960983276
10779,0.08798851072788239,0.08243612200021744
10975,0.1258649230003357,0.12717747688293457
11171,0.26460713148117065,0.20367489755153656
11367,0.17306651175022125,0.2459869533777237
11563,0.21563559770584106,0.29966044425964355
11759,0.13254421949386597,0.10774251073598862
11955,0.03709939122200012,0.09024132788181305
12151,0.08044130355119705,0.06079179421067238
12347,0.060443803668022156,0.0899457186460495
12543,0.06982732564210892,0.10895535349845886
12739,0.14543165266513824,0.18865394592285156
12935,0.21496719121932983,0.16794823110103607
13131,0.16179141402244568,0.19772741198539734
13327,0.13772714138031006,0.07150261104106903
13523,0.05275433510541916,0.11955873668193817
13719,0.14517968893051147,0.15608817338943481
13915,0.03854026645421982,0.03290042281150818
14111,0.11006748676300049,0.04768934100866318
14307,0.03128961846232414,0.11667636781930923
14503,0.22095142304897308,0.12579606473445892
14699,0.06943545490503311,0.10403896123170853
14895,0.06884150207042694,0.02122521959245205
15091,0.09772999584674835,0.27685612440109253
15287,0.06100126728415489,0.018639374524354935
15483,0.07969548553228378,0.08581200242042542
15679,0.052251532673835754,0.0389028936624527
15875,0.04814981669187546,0.10350796580314636
16071,0.10004052519798279,0.18063795566558838
16267,0.07131315022706985,0.06225777417421341
16463,0.050212327390909195,0.07534852623939514
16659,0.06100727245211601,0.08261673897504807
16855,0.009102517738938332,0.043708398938179016
17051,0.029146619141101837,0.08265183866024017
17247,0.08919927477836609,0.009669894352555275
17443,0.028144478797912598,0.04001500457525253
17639,0.11317162960767746,0.16380715370178223
17835,0.04074700549244881,0.07787389308214188
18031,0.0709165632724762,0.013186151161789894
