,events.out.tfevents.1556457045.gpu2.cse.cuhk.edu.hk,events.out.tfevents.1556558412.gpu2.cse.cuhk.edu.hk
195,3.7793354988098145,3.912686824798584
391,3.2360105514526367,3.2895936965942383
587,3.0788755416870117,3.0197973251342773
783,2.437063217163086,2.3922736644744873
979,2.7356207370758057,2.6531991958618164
1175,2.2107977867126465,2.0998010635375977
1371,2.4226417541503906,2.472548723220825
1567,2.193024158477783,1.9320324659347534
1763,2.557933807373047,2.1853151321411133
1959,2.038381576538086,2.065089702606201
2155,1.7582552433013916,1.7820161581039429
2351,1.7839534282684326,1.9702107906341553
2547,1.8710492849349976,1.9713698625564575
2743,1.7856978178024292,1.7241482734680176
2939,2.0812325477600098,2.0503835678100586
3135,1.9637210369110107,1.8952523469924927
3331,1.206035852432251,1.3184008598327637
3527,1.8664870262145996,1.833479881286621
3723,1.6503045558929443,1.7231884002685547
3919,1.2604140043258667,1.3846426010131836
4115,1.5472487211227417,1.7946962118148804
4311,1.4438972473144531,1.4767085313796997
4507,1.600935697555542,1.440375804901123
4703,1.8866856098175049,1.6435219049453735
4899,1.4214236736297607,1.6215567588806152
5095,1.5323679447174072,1.4286339282989502
5291,1.5148298740386963,1.3176324367523193
5487,1.530002236366272,1.5122917890548706
5683,1.465447187423706,1.4310169219970703
5879,1.5083985328674316,1.5076466798782349
6075,1.2930783033370972,1.5570945739746094
6271,1.386155605316162,1.4747581481933594
6467,1.1929645538330078,1.2766419649124146
6663,1.479779839515686,1.3815932273864746
6859,1.1310441493988037,1.2552967071533203
7055,1.341548204421997,1.3396540880203247
7251,1.4527579545974731,1.3018159866333008
7447,1.2067503929138184,1.1923904418945312
7643,1.386214256286621,1.3890529870986938
7839,1.2093777656555176,1.4642095565795898
8035,1.2255916595458984,1.4763009548187256
8231,1.2196052074432373,1.2796027660369873
8427,1.1727166175842285,1.1946367025375366
8623,1.3291720151901245,1.3660622835159302
8819,1.418330192565918,1.4127721786499023
9015,1.3260738849639893,1.4128930568695068
9211,1.160823106765747,1.065962553024292
9407,1.3421857357025146,1.530989170074463
9603,1.0187171697616577,0.9593263864517212
9799,1.1971418857574463,1.2572944164276123
9995,0.9826430678367615,0.8625703454017639
10191,0.717369556427002,0.7355632781982422
10387,0.521385908126831,0.502342164516449
10583,0.4139367640018463,0.4000530540943146
10779,0.45160016417503357,0.48344504833221436
10975,0.3240353465080261,0.3320750892162323
11171,0.37011995911598206,0.3857513666152954
11367,0.45833390951156616,0.5318586230278015
11563,0.3557002544403076,0.4065483808517456
11759,0.3614121079444885,0.4001586139202118
11955,0.20903608202934265,0.2478574514389038
12151,0.2650703489780426,0.22403627634048462
12347,0.25385841727256775,0.2612585723400116
12543,0.43322253227233887,0.3740491271018982
12739,0.20307926833629608,0.27717506885528564
12935,0.12681832909584045,0.23417508602142334
13131,0.27506908774375916,0.284066379070282
13327,0.281248539686203,0.24803730845451355
13523,0.26300960779190063,0.24468745291233063
13719,0.20553472638130188,0.15386827290058136
13915,0.1692582368850708,0.23046022653579712
14111,0.25458991527557373,0.22120746970176697
14307,0.256744921207428,0.27253982424736023
14503,0.26154738664627075,0.2594122886657715
14699,0.3287671208381653,0.3469386696815491
14895,0.14695222675800323,0.22768092155456543
15091,0.16089676320552826,0.1752358078956604
15287,0.21024322509765625,0.14329877495765686
15483,0.19709479808807373,0.22582143545150757
15679,0.22829103469848633,0.22185246646404266
15875,0.20824040472507477,0.2680976986885071
16071,0.14131540060043335,0.1687506139278412
16267,0.1578938066959381,0.18145036697387695
16463,0.18658645451068878,0.2196284979581833
16659,0.11150382459163666,0.09552914649248123
16855,0.18934303522109985,0.09200353920459747
17051,0.1653386801481247,0.12958340346813202
17247,0.3019293546676636,0.43636494874954224
17443,0.2404850423336029,0.2698167562484741
17639,0.17579145729541779,0.1783633828163147
17835,0.14037050306797028,0.24203768372535706
18031,0.16835185885429382,0.13429348170757294
18227,0.13587555289268494,0.1532357931137085
18423,0.09386162459850311,0.14480870962142944
18619,0.08466605842113495,0.10089057683944702
18815,0.16473448276519775,0.1997791826725006
19011,0.20113112032413483,0.17687904834747314
19207,0.12535050511360168,0.12108570337295532
19403,0.15517078340053558,0.16404218971729279
19599,0.20217716693878174,0.15179458260536194
19795,0.17709709703922272,0.25879746675491333
19991,0.07568492740392685,0.12077389657497406
20187,0.12114238739013672,0.18949370086193085
20383,0.15616661310195923,0.13050046563148499
20579,0.16387739777565002,0.2180480659008026
20775,0.1337805688381195,0.08523803949356079
20971,0.14891868829727173,0.13543307781219482
21167,0.11255502700805664,0.15059849619865417
21363,0.13655661046504974,0.20569419860839844
21559,0.1806611269712448,0.11717613786458969
21755,0.12523600459098816,0.17357715964317322
21951,0.14774523675441742,0.1356920599937439
22147,0.12274125218391418,0.16393092274665833
22343,0.13653415441513062,0.13104379177093506
22539,0.09668760746717453,0.15425686538219452
22735,0.1803777515888214,0.12283887714147568
22931,0.10339832305908203,0.11043933033943176
23127,0.1629420518875122,0.15779554843902588
23323,0.17435121536254883,0.13606806099414825
23519,0.1900130808353424,0.15679925680160522
23715,0.11633439362049103,0.08673766255378723
23911,0.19856789708137512,0.2023618221282959
24107,0.10711346566677094,0.11454590409994125
24303,0.09935778379440308,0.1102178618311882
24499,0.12398526072502136,0.19540640711784363
24695,0.05401641130447388,0.09937392175197601
24891,0.15989865362644196,0.12344100326299667
25087,0.09630578011274338,0.07173551619052887
25283,0.12087461352348328,0.13874934613704681
25479,0.2016471028327942,0.183949813246727
25675,0.06120794638991356,0.08561091125011444
25871,0.09462793916463852,0.15016135573387146
26067,0.20548178255558014,0.21621380746364594
26263,0.06645764410495758,0.055567726492881775
26459,0.10319007933139801,0.08219246566295624
26655,0.17290812730789185,0.13964931666851044
