,events.out.tfevents.1556457045.gpu2.cse.cuhk.edu.hk,events.out.tfevents.1556558412.gpu2.cse.cuhk.edu.hk
11171,67.79000091552734,67.79000091552734
11367,67.33000183105469,68.0
11563,67.81999969482422,68.5
11759,67.94000244140625,68.4800033569336
11955,67.80000305175781,68.06999969482422
12151,67.91000366210938,68.0999984741211
12347,68.02999877929688,68.18000030517578
12543,68.04000091552734,67.9800033569336
12739,68.23999786376953,68.44000244140625
12935,67.94000244140625,68.27999877929688
13131,68.44000244140625,68.1500015258789
13327,68.30999755859375,68.3499984741211
13523,67.62000274658203,68.19000244140625
13719,67.79000091552734,68.33999633789062
13915,68.08999633789062,68.5
14111,68.54000091552734,68.58999633789062
14307,68.30000305175781,68.68000030517578
14503,68.26000213623047,68.58999633789062
14699,68.37999725341797,68.70999908447266
14895,68.1500015258789,68.80999755859375
15091,68.58000183105469,68.7699966430664
15287,68.44000244140625,68.75
15483,68.4800033569336,68.45999908447266
15679,68.5199966430664,69.0199966430664
15875,68.4000015258789,68.68000030517578
16071,68.37999725341797,69.08000183105469
16267,68.33999633789062,68.83000183105469
16463,68.51000213623047,68.80999755859375
16659,68.56999969482422,69.06999969482422
16855,68.63999938964844,69.26000213623047
17051,68.5199966430664,69.11000061035156
17247,68.79000091552734,68.83000183105469
17443,68.63999938964844,68.80000305175781
17639,68.44999694824219,68.83999633789062
17835,68.83999633789062,69.01000213623047
18031,68.44000244140625,68.77999877929688
18227,68.72000122070312,69.0199966430664
18423,68.8499984741211,69.2699966430664
18619,68.9000015258789,69.08999633789062
18815,69.06999969482422,69.23999786376953
19011,68.95999908447266,69.51000213623047
19207,69.02999877929688,69.0999984741211
19403,68.68000030517578,69.19999694824219
19599,68.70999908447266,68.87999725341797
19795,68.4800033569336,69.19999694824219
19991,68.79000091552734,68.91000366210938
20187,68.91000366210938,69.2300033569336
20383,68.73999786376953,69.12000274658203
20579,68.69000244140625,69.29000091552734
20775,69.02999877929688,69.2699966430664
20971,69.0199966430664,69.4000015258789
21167,69.37000274658203,69.23999786376953
21363,68.77999877929688,69.22000122070312
21559,68.7699966430664,69.25
21755,68.45999908447266,68.7699966430664
21951,68.81999969482422,68.98999786376953
22147,68.86000061035156,69.08999633789062
22343,69.08999633789062,69.22000122070312
22539,68.9800033569336,69.22000122070312
22735,68.93000030517578,69.44999694824219
22931,68.94999694824219,69.3499984741211
23127,69.0999984741211,69.33000183105469
23323,68.88999938964844,69.30000305175781
23519,69.08999633789062,69.43000030517578
23715,68.9800033569336,69.5999984741211
23911,69.19000244140625,69.69999694824219
24107,69.38999938964844,69.62000274658203
24303,69.33000183105469,69.51000213623047
24499,69.13999938964844,69.51000213623047
24695,68.98999786376953,69.11000061035156
24891,68.97000122070312,69.2699966430664
25087,69.19000244140625,69.37999725341797
25283,68.87000274658203,69.69000244140625
25479,69.30000305175781,69.61000061035156
25675,68.75,69.58000183105469
25871,68.94999694824219,69.33999633789062
26067,69.08999633789062,69.29000091552734
26263,69.29000091552734,69.72000122070312
26459,68.94000244140625,69.56999969482422
26655,69.01000213623047,69.30000305175781
26851,69.16999816894531,69.38999938964844
27047,69.16000366210938,69.5199966430664
27243,68.88999938964844,69.45999908447266
27439,69.0999984741211,69.69000244140625
27635,69.1500015258789,69.41000366210938
27831,69.08000183105469,69.69000244140625
28027,69.33999633789062,69.68000030517578
28223,68.97000122070312,69.2300033569336
28419,68.97000122070312,69.61000061035156
28615,69.04000091552734,69.36000061035156
28811,68.97000122070312,69.72000122070312
29007,69.18000030517578,69.76000213623047
29203,69.08000183105469,69.58000183105469
29399,69.36000061035156,69.58000183105469
29595,69.44000244140625,69.68000030517578
