,events.out.tfevents.1556935517.gpu17
195,46.43000030517578
391,57.279998779296875
587,68.76000213623047
783,70.3499984741211
979,76.19000244140625
1175,75.5
1371,80.01000213623047
1567,79.87000274658203
1763,80.58999633789062
1959,82.0199966430664
2155,83.23999786376953
2351,84.63999938964844
2547,83.61000061035156
2743,83.16000366210938
2939,84.91999816894531
3135,84.5999984741211
3331,85.19000244140625
3527,84.58000183105469
3723,84.33000183105469
3919,85.94999694824219
4115,85.3499984741211
4311,85.2300033569336
4507,86.66999816894531
4703,84.95999908447266
4899,84.79000091552734
5095,84.4800033569336
5291,86.83000183105469
5487,84.52999877929688
5683,86.75
5879,85.7699966430664
6075,86.66000366210938
6271,85.16999816894531
6467,85.33000183105469
6663,86.55999755859375
6859,87.23999786376953
7055,86.61000061035156
7251,84.12000274658203
7447,87.61000061035156
7643,87.01000213623047
7839,86.86000061035156
8035,85.08000183105469
8231,87.0199966430664
8427,86.68000030517578
8623,86.58999633789062
8819,84.56999969482422
9015,86.87000274658203
9211,85.80999755859375
9407,87.33999633789062
9603,86.81999969482422
9799,85.47000122070312
9995,92.12000274658203
10191,92.33999633789062
10387,92.91000366210938
10583,92.97000122070312
10779,93.08000183105469
10975,93.11000061035156
11171,93.08999633789062
11367,93.33000183105469
11563,93.19000244140625
11759,93.19000244140625
11955,93.37000274658203
12151,93.05000305175781
12347,93.05000305175781
12543,93.19999694824219
12739,93.37999725341797
12935,93.25
13131,92.83999633789062
13327,92.66000366210938
13523,93.37999725341797
13719,93.11000061035156
13915,93.47000122070312
14111,93.48999786376953
14307,93.77999877929688
14503,93.4800033569336
14699,93.41999816894531
14895,93.5999984741211
15091,93.58999633789062
15287,93.37000274658203
15483,93.43000030517578
15679,93.62999725341797
15875,93.62999725341797
16071,93.31999969482422
16267,93.45999908447266
16463,93.58999633789062
16659,93.58000183105469
16855,93.38999938964844
17051,93.4000015258789
17247,93.38999938964844
17443,93.45999908447266
17639,93.66000366210938
17835,93.36000061035156
18031,93.5199966430664
18227,93.4800033569336
18423,93.7699966430664
18619,93.44999694824219
18815,93.52999877929688
19011,93.41000366210938
19207,93.5
19403,93.43000030517578
19599,93.44000244140625
19795,93.27999877929688
19991,93.62999725341797
20187,93.72000122070312
20383,93.66000366210938
20579,93.26000213623047
20775,93.62999725341797
20971,93.56999969482422
21167,93.87000274658203
21363,93.44999694824219
21559,93.58000183105469
21755,93.81999969482422
21951,93.36000061035156
22147,93.12000274658203
22343,93.41000366210938
22539,93.0999984741211
22735,93.51000213623047
22931,93.33999633789062
23127,93.5199966430664
23323,93.27999877929688
23519,93.30000305175781
23715,93.16999816894531
23911,93.02999877929688
24107,93.31999969482422
24303,93.33999633789062
24499,93.47000122070312
24695,92.91999816894531
24891,93.31999969482422
25087,93.62999725341797
25283,93.45999908447266
25479,93.45999908447266
25675,93.45999908447266
25871,93.22000122070312
26067,93.16999816894531
26263,93.37000274658203
26459,93.26000213623047
26655,93.38999938964844
26851,92.95999908447266
27047,93.22000122070312
27243,93.37999725341797
27439,93.19000244140625
27635,92.94000244140625
27831,92.61000061035156
28027,93.2300033569336
28223,93.2300033569336
28419,93.05999755859375
28615,92.93000030517578
28811,92.7300033569336
29007,93.25
29203,92.66000366210938
29399,92.91999816894531
29595,93.3499984741211
