,events.out.tfevents.1556935533.gpu19
195,48.849998474121094
391,61.130001068115234
587,68.02999877929688
783,73.5999984741211
979,75.16000366210938
1175,79.30999755859375
1371,80.68000030517578
1567,82.23999786376953
1763,81.97000122070312
1959,83.56999969482422
2155,83.55999755859375
2351,85.52999877929688
2547,85.9000015258789
2743,85.55999755859375
2939,84.54000091552734
3135,85.23999786376953
3331,84.11000061035156
3527,84.54000091552734
3723,86.62999725341797
3919,86.75
4115,86.2300033569336
4311,85.41000366210938
4507,86.43000030517578
4703,87.47000122070312
4899,87.61000061035156
5095,86.36000061035156
5291,85.08000183105469
5487,87.41999816894531
5683,87.20999908447266
5879,86.95999908447266
6075,85.72000122070312
6271,87.16000366210938
6467,86.51000213623047
6663,87.68000030517578
6859,86.97000122070312
7055,86.69000244140625
7251,87.16000366210938
7447,86.05999755859375
7643,85.95999908447266
7839,88.45999908447266
8035,87.70999908447266
8231,87.26000213623047
8427,86.44000244140625
8623,88.80999755859375
8819,85.81999969482422
9015,86.55000305175781
9211,88.20999908447266
9407,87.30999755859375
9603,86.69000244140625
9799,87.94000244140625
9995,92.9000015258789
10191,93.37999725341797
10387,93.56999969482422
10583,93.55999755859375
10779,93.70999908447266
10975,93.94999694824219
11171,93.83999633789062
11367,94.13999938964844
11563,94.06999969482422
11759,93.94999694824219
11955,94.05999755859375
12151,94.04000091552734
12347,93.98999786376953
12543,93.69000244140625
12739,93.94000244140625
12935,94.1500015258789
13131,94.0199966430664
13327,93.72000122070312
13523,93.55000305175781
13719,94.05999755859375
13915,94.33999633789062
14111,94.44999694824219
14307,94.62999725341797
14503,94.25
14699,94.44000244140625
14895,94.3499984741211
15091,94.47000122070312
15287,94.69999694824219
15483,94.56999969482422
15679,94.68000030517578
15875,94.22000122070312
16071,94.19999694824219
16267,94.58000183105469
16463,94.55000305175781
16659,94.5
16855,94.43000030517578
17051,94.13999938964844
17247,94.37000274658203
17443,94.52999877929688
17639,94.30999755859375
17835,94.18000030517578
18031,94.62000274658203
18227,94.23999786376953
18423,94.33999633789062
18619,94.19000244140625
18815,94.30000305175781
19011,94.33999633789062
19207,94.13999938964844
19403,94.37000274658203
19599,93.98999786376953
19795,94.52999877929688
19991,94.48999786376953
20187,94.23999786376953
20383,93.76000213623047
20579,94.16999816894531
20775,94.48999786376953
20971,94.26000213623047
21167,94.30000305175781
21363,94.3499984741211
21559,94.2300033569336
21755,94.37000274658203
21951,94.26000213623047
22147,94.20999908447266
22343,94.04000091552734
22539,94.4800033569336
22735,94.30000305175781
22931,94.12999725341797
23127,93.80999755859375
23323,93.77999877929688
23519,94.0199966430664
23715,94.36000061035156
23911,94.23999786376953
24107,94.11000061035156
24303,94.41000366210938
24499,94.16000366210938
24695,94.25
24891,93.94000244140625
25087,94.0999984741211
25283,94.16999816894531
25479,94.29000091552734
25675,94.1500015258789
25871,94.5199966430664
26067,94.2300033569336
26263,94.11000061035156
26459,93.79000091552734
26655,94.0999984741211
26851,94.05999755859375
27047,93.94999694824219
27243,93.80000305175781
27439,94.04000091552734
27635,93.77999877929688
27831,93.70999908447266
28027,93.54000091552734
28223,94.05999755859375
28419,93.8499984741211
28615,93.81999969482422
28811,93.94000244140625
29007,94.0999984741211
29203,94.06999969482422
29399,93.97000122070312
29595,93.66999816894531
