,events.out.tfevents.1556935533.gpu19
195,1.4648425579071045
391,1.4431772232055664
587,0.9452806115150452
783,0.9370864629745483
979,0.8247960805892944
1175,0.915178656578064
1371,0.9604641199111938
1567,0.769500732421875
1763,0.7219312787055969
1959,0.39725589752197266
2155,0.4770675301551819
2351,0.7314274311065674
2547,0.5739142298698425
2743,0.526789665222168
2939,0.46043699979782104
3135,0.4177783727645874
3331,0.2358807623386383
3527,0.5152965784072876
3723,0.47019392251968384
3919,0.5490275025367737
4115,0.4845927357673645
4311,0.6775213479995728
4507,0.4163903594017029
4703,0.4585718810558319
4899,0.4560840427875519
5095,0.34524136781692505
5291,0.42916375398635864
5487,0.1732858419418335
5683,0.3731423020362854
5879,0.3166959285736084
6075,0.641878604888916
6271,0.3883475661277771
6467,0.27321934700012207
6663,0.3650803565979004
6859,0.4160579442977905
7055,0.3530060648918152
7251,0.5603693127632141
7447,0.561241865158081
7643,0.4165460169315338
7839,0.2799537181854248
8035,0.3736206293106079
8231,0.70341557264328
8427,0.39668694138526917
8623,0.4597027599811554
8819,0.2761513590812683
9015,0.5449196100234985
9211,0.5370418429374695
9407,0.4313223361968994
9603,0.29036974906921387
9799,0.31733012199401855
9995,0.2869604229927063
10191,0.2568163573741913
10387,0.1622716635465622
10583,0.15212824940681458
10779,0.09777998924255371
10975,0.1496989130973816
11171,0.0844310000538826
11367,0.1351124346256256
11563,0.15515488386154175
11759,0.07671940326690674
11955,0.17037269473075867
12151,0.17612259089946747
12347,0.11695581674575806
12543,0.1723458617925644
12739,0.07814320921897888
12935,0.07759717106819153
13131,0.12383773922920227
13327,0.08912485837936401
13523,0.14871017634868622
13719,0.020798493176698685
13915,0.04622107744216919
14111,0.03323124721646309
14307,0.06592438369989395
14503,0.05197298899292946
14699,0.107567697763443
14895,0.08805038034915924
15091,0.04893903434276581
15287,0.03273128718137741
15483,0.10158617794513702
15679,0.10376832634210587
15875,0.08923134207725525
16071,0.04995303973555565
16267,0.05605310946702957
16463,0.04593701660633087
16659,0.11815042793750763
16855,0.03278128802776337
17051,0.13170647621154785
17247,0.1499265432357788
17443,0.01708083786070347
17639,0.022048432379961014
17835,0.04958479478955269
18031,0.010612625628709793
18227,0.012065650895237923
18423,0.09762091934680939
18619,0.020092397928237915
18815,0.031968191266059875
19011,0.07138142734766006
19207,0.008582851849496365
19403,0.08469893038272858
19599,0.06836418807506561
19795,0.05555834621191025
19991,0.10185516625642776
20187,0.09505407512187958
20383,0.031315311789512634
20579,0.0354757234454155
20775,0.021970171481370926
20971,0.010378803126513958
21167,0.028753124177455902
21363,0.03949486091732979
21559,0.07445214688777924
21755,0.03626776114106178
21951,0.05344337970018387
22147,0.03926569223403931
22343,0.06737187504768372
22539,0.048088837414979935
22735,0.011063509620726109
22931,0.012441233731806278
23127,0.008092274889349937
23323,0.09875870496034622
23519,0.09815946966409683
23715,0.034666404128074646
23911,0.08719822764396667
24107,0.0785495787858963
24303,0.016180498525500298
24499,0.04578340798616409
24695,0.028878822922706604
24891,0.026799185201525688
25087,0.04472164437174797
25283,0.038277510553598404
25479,0.059427410364151
25675,0.04766162484884262
25871,0.012511142529547215
26067,0.01787590980529785
26263,0.007909005507826805
26459,0.051199302077293396
26655,0.005871780216693878
26851,0.028847431764006615
27047,0.06296975165605545
27243,0.07092132419347763
27439,0.007836943492293358
27635,0.1412549763917923
27831,0.029037829488515854
28027,0.06508573889732361
28223,0.025057626888155937
28419,0.03953110799193382
28615,0.013022035360336304
28811,0.08769800513982773
29007,0.1295522004365921
29203,0.06788794696331024
29399,0.08420692384243011
29595,0.04408785700798035
