,events.out.tfevents.1556869801.gpu17
195,1.5273799896240234
391,1.020251750946045
587,1.0357038974761963
783,1.2504141330718994
979,0.9186615943908691
1175,0.6207442283630371
1371,0.598832368850708
1567,0.6382651329040527
1763,0.6497995853424072
1959,0.6546492576599121
2155,0.7021814584732056
2351,0.7203740477561951
2547,0.34439438581466675
2743,0.6613101959228516
2939,0.5079416036605835
3135,0.4363950192928314
3331,0.5853317379951477
3527,0.5987865328788757
3723,0.7548845410346985
3919,0.48150667548179626
4115,0.9102452993392944
4311,0.32526761293411255
4507,0.2930833101272583
4703,0.6260632276535034
4899,0.8006040453910828
5095,1.5486328601837158
5291,0.2738993167877197
5487,0.6338273286819458
5683,0.7681416273117065
5879,0.431930810213089
6075,0.3921431601047516
6271,0.9817174673080444
6467,1.242026686668396
6663,0.473918080329895
6859,0.34186309576034546
7055,0.6934727430343628
7251,0.8573867678642273
7447,0.4624711871147156
7643,0.44817718863487244
7839,0.3572043776512146
8035,0.4818309247493744
8231,0.47809460759162903
8427,0.5525668859481812
8623,0.6317456960678101
8819,0.5415706634521484
9015,1.6902214288711548
9211,1.1427921056747437
9407,0.339194655418396
9603,1.0850871801376343
9799,1.3737396001815796
9995,0.524377167224884
10191,0.7105891704559326
10387,0.9756624102592468
10583,0.21923966705799103
10779,0.2722049653530121
10975,0.14472150802612305
11171,0.3611336648464203
11367,0.445705771446228
11563,0.3510575294494629
11759,0.2364635467529297
11955,0.1340283453464508
12151,0.13039645552635193
12347,0.14952440559864044
12543,0.7693333029747009
12739,0.22737160325050354
12935,1.183680772781372
13131,0.37682104110717773
13327,0.43928900361061096
13523,0.21489447355270386
13719,0.32728269696235657
13915,0.29397574067115784
14111,0.18270587921142578
14307,0.49022752046585083
14503,0.9953710436820984
14699,0.40754106640815735
14895,1.0840078592300415
15091,3.844660520553589
15287,0.43273279070854187
15483,0.4096912145614624
15679,0.4820234477519989
15875,1.591884970664978
16071,2.8168344497680664
16267,0.6189181804656982
16463,4.511404037475586
16659,1.3365951776504517
16855,4.768169403076172
17051,3.14658522605896
17247,0.6543465256690979
17443,1.1607165336608887
17639,1.8891563415527344
17835,7.521335601806641
18031,1.3783317804336548
18227,6.79728889465332
18423,1.1436538696289062
18619,22.192644119262695
18815,3.2078042030334473
19011,1.608815312385559
19207,2.6850905418395996
19403,9.44864559173584
19599,4.013409614562988
19795,11.713119506835938
19991,6.990128993988037
20187,3.552725315093994
20383,20.335649490356445
20579,6.783440589904785
20775,2.372807264328003
20971,4.963455677032471
21167,12.47810173034668
21363,13.17434310913086
21559,17.366317749023438
21755,3.430371046066284
21951,8.661827087402344
22147,14.986368179321289
22343,3.43222713470459
22539,3.228689670562744
22735,7.899623870849609
22931,3.9600203037261963
23127,3.0848770141601562
23323,17.94970703125
23519,5.182701110839844
23715,29.791677474975586
23911,1.1156432628631592
24107,3.3777084350585938
24303,11.839776039123535
24499,23.246091842651367
24695,23.908031463623047
24891,24.227954864501953
25087,0.2174423187971115
25283,1.0786179304122925
25479,9.471638679504395
25675,10.312487602233887
25871,12.042916297912598
26067,0.509931206703186
26263,28.95039939880371
26459,10.703518867492676
26655,35.224613189697266
26851,60.80478286743164
27047,4.306436061859131
27243,1.332739233970642
27439,48.06627655029297
27635,18.12601661682129
27831,3.0515923500061035
28027,29.80617332458496
28223,39.83418655395508
28419,17.06200408935547
28615,2.2975845336914062
28811,3.516730546951294
29007,1.604222059249878
29203,0.4943832457065582
29399,20.207197189331055
29595,10.984126091003418
