,events.out.tfevents.1556876340.gpu5.cse.cuhk.edu.hk
195,1.2271171808242798
391,1.1218225955963135
587,0.9803601503372192
783,0.7141215801239014
979,0.854812502861023
1175,0.6989084482192993
1371,0.684302806854248
1567,0.9142926931381226
1763,0.6208646893501282
1959,0.6033518314361572
2155,0.557999849319458
2351,0.5507860779762268
2547,0.6442851424217224
2743,0.7631875872612
2939,0.6963819861412048
3135,0.6545280814170837
3331,0.6844042539596558
3527,0.6252188682556152
3723,0.4496852457523346
3919,0.4226406514644623
4115,0.5539778470993042
4311,0.718751847743988
4507,0.6861661672592163
4703,0.8292607069015503
4899,0.6472775340080261
5095,0.6697984933853149
5291,0.6283154487609863
5487,0.5186231136322021
5683,0.5812596082687378
5879,0.6337093710899353
6075,0.48576679825782776
6271,0.5411361455917358
6467,0.6019419431686401
6663,0.5225508213043213
6859,0.36467522382736206
7055,0.42328500747680664
7251,0.41519495844841003
7447,0.7221416234970093
7643,0.6861767172813416
7839,0.8522682189941406
8035,0.5683102607727051
8231,0.6753998398780823
8427,0.6942952275276184
8623,0.5310347676277161
8819,0.4574816823005676
9015,0.4372115731239319
9211,0.5755361318588257
9407,0.3930082321166992
9603,0.4823994040489197
9799,0.6803270578384399
9995,0.3425418734550476
10191,0.36455038189888
10387,0.4578596353530884
10583,0.3084765374660492
10779,0.2737419009208679
10975,0.23309814929962158
11171,0.3942176401615143
11367,0.2820858359336853
11563,0.36974531412124634
11759,0.12226999551057816
11955,0.34367507696151733
12151,0.17373622953891754
12347,0.3170475959777832
12543,0.15148651599884033
12739,0.23885682225227356
12935,0.3831176161766052
13131,0.18162867426872253
13327,0.13368120789527893
13523,0.35476428270339966
13719,0.2475370466709137
13915,0.2334105372428894
14111,0.2585853338241577
14307,0.19818374514579773
14503,0.07379283756017685
14699,0.10360023379325867
14895,0.14100870490074158
15091,0.09093129634857178
15287,0.1759348064661026
15483,0.07971616089344025
15679,0.07478801906108856
15875,0.12605804204940796
16071,0.18667462468147278
16267,0.1296968162059784
16463,0.16256731748580933
16659,0.16965852677822113
16855,0.15578050911426544
17051,0.04922397807240486
17247,0.12495966255664825
17443,0.1205207034945488
17639,0.21148128807544708
17835,0.14656350016593933
18031,0.13170665502548218
18227,0.08048281818628311
18423,0.1268584132194519
18619,0.0671861469745636
18815,0.12480585277080536
19011,0.05494095757603645
19207,0.10993635654449463
19403,0.058764174580574036
19599,0.04402392730116844
19795,0.1948758214712143
19991,0.1793050765991211
20187,0.1615164577960968
20383,0.10013402998447418
20579,0.17833706736564636
20775,0.11719382554292679
20971,0.13766390085220337
21167,0.19262950122356415
21363,0.16003301739692688
21559,0.06316684931516647
21755,0.0804498940706253
21951,0.16947993636131287
22147,0.03293689712882042
22343,0.09308796375989914
22539,0.07124892622232437
22735,0.14915503561496735
22931,0.10472135245800018
23127,0.14872866868972778
23323,0.06384974718093872
23519,0.04838097095489502
23715,0.06472182273864746
23911,0.07634405046701431
24107,0.2217658907175064
24303,0.27241045236587524
24499,0.17026741802692413
24695,0.07693315297365189
24891,0.19756892323493958
25087,0.03999552130699158
25283,0.19463063776493073
25479,0.04168185591697693
25675,0.05867656320333481
25871,0.059799060225486755
26067,0.11127163469791412
26263,0.036763183772563934
26459,0.054779719561338425
26655,0.1045391783118248
26851,0.04983307048678398
27047,0.11532260477542877
27243,0.044507596641778946
27439,0.16185441613197327
27635,0.08539377152919769
27831,0.061762236058712006
28027,0.025340814143419266
28223,0.22738945484161377
28419,0.04701192304491997
28615,0.13479936122894287
28811,0.05593089014291763
29007,0.1107669472694397
29203,0.10395445674657822
29399,0.10368658602237701
29595,0.08377163857221603
