,events.out.tfevents.1556415891.gpu2.cse.cuhk.edu.hk,events.out.tfevents.1556506403.gpu2.cse.cuhk.edu.hk
195,1.216373085975647,1.224966287612915
391,0.9691559076309204,1.0080335140228271
587,0.7226794958114624,0.7863995432853699
783,0.5743566751480103,0.58782559633255
979,0.8612886667251587,0.7900556921958923
1175,0.8863037824630737,0.9147630333900452
1371,0.9307979345321655,0.8190767765045166
1567,0.6569545269012451,0.7235509157180786
1763,0.7577563524246216,0.7112719416618347
1959,0.6624334454536438,0.6595174074172974
2155,0.6059809923171997,0.6111984848976135
2351,0.6578551530838013,0.5459633469581604
2547,0.7137347459793091,0.6333746314048767
2743,0.8663345575332642,0.8394888639450073
2939,0.6366864442825317,0.49425482749938965
3135,0.5374638438224792,0.5220078229904175
3331,0.5107343792915344,0.4489215612411499
3527,0.5397073030471802,0.5183882713317871
3723,0.4653157889842987,0.6091504693031311
3919,0.5342730283737183,0.5331025123596191
4115,0.5234805345535278,0.6041642427444458
4311,0.5071854591369629,0.581001877784729
4507,0.527529239654541,0.5067781209945679
4703,0.42145615816116333,0.47076642513275146
4899,0.47211432456970215,0.42543357610702515
5095,0.7547903060913086,0.6411929726600647
5291,0.5667077302932739,0.5326105356216431
5487,0.4483458697795868,0.5547553300857544
5683,0.38732242584228516,0.3434792160987854
5879,0.6635861396789551,0.6093443632125854
6075,0.4202742874622345,0.4193621277809143
6271,0.6801234483718872,0.7984273433685303
6467,0.5209890604019165,0.45752769708633423
6663,0.358984112739563,0.33871373534202576
6859,0.4913640022277832,0.5904026031494141
7055,0.6794881224632263,0.6121939420700073
7251,0.61232590675354,0.5218048095703125
7447,0.5606884360313416,0.4168248176574707
7643,0.5851463079452515,0.56070876121521
7839,0.49477440118789673,0.4711917042732239
8035,0.4945787191390991,0.5396369099617004
8231,0.5152783393859863,0.5048016905784607
8427,0.833556056022644,0.6259785890579224
8623,0.6250969171524048,0.6629961729049683
8819,0.663976788520813,0.5941776633262634
9015,0.4439363479614258,0.5081275701522827
9211,0.4497882127761841,0.3674212694168091
9407,0.5584460496902466,0.5264712572097778
9603,0.5945641994476318,0.46081069111824036
9799,0.24202017486095428,0.32982519268989563
9995,0.3096386790275574,0.3378332853317261
10191,0.1910368949174881,0.19191722571849823
10387,0.1891922652721405,0.29124513268470764
10583,0.2670590281486511,0.261663019657135
10779,0.30713945627212524,0.35769206285476685
10975,0.21432021260261536,0.16017015278339386
11171,0.30974021553993225,0.34153857827186584
11367,0.17837508022785187,0.266855925321579
11563,0.20099928975105286,0.178003191947937
11759,0.28502485156059265,0.2098604142665863
11955,0.1933450698852539,0.21565046906471252
12151,0.23261600732803345,0.21622800827026367
12347,0.24245363473892212,0.19080239534378052
12543,0.1751360297203064,0.32818603515625
12739,0.26704826951026917,0.28663530945777893
12935,0.17103976011276245,0.1323791742324829
13131,0.14079228043556213,0.15485122799873352
13327,0.11550664901733398,0.21073955297470093
13523,0.11344384402036667,0.11345800757408142
13719,0.1905391812324524,0.17680488526821136
13915,0.09506893903017044,0.17439647018909454
14111,0.2739673852920532,0.3522983491420746
14307,0.10940036177635193,0.108864925801754
14503,0.14761316776275635,0.19582787156105042
14699,0.22208359837532043,0.13867980241775513
14895,0.22331839799880981,0.128476083278656
15091,0.10938586294651031,0.12368416786193848
15287,0.1103830337524414,0.12094874680042267
15483,0.11461558938026428,0.09679034352302551
15679,0.17614740133285522,0.18675163388252258
15875,0.1011979728937149,0.07945641875267029
16071,0.06418260186910629,0.035751357674598694
16267,0.21241772174835205,0.17197683453559875
16463,0.15257513523101807,0.1285659670829773
16659,0.0820998102426529,0.0951879546046257
16855,0.14460688829421997,0.1756720244884491
17051,0.06937975436449051,0.07035443186759949
17247,0.0843496099114418,0.06442442536354065
17443,0.10626238584518433,0.07290772348642349
17639,0.11092757433652878,0.07630405575037003
17835,0.12157966196537018,0.0705571398139
18031,0.07765775918960571,0.029071923345327377
18227,0.11111792176961899,0.09306590259075165
18423,0.10023169219493866,0.10033318400382996
18619,0.10387292504310608,0.06477160006761551
18815,0.038692012429237366,0.11604104936122894
19011,0.0807080939412117,0.027060193940997124
19207,0.1350460648536682,0.03490743041038513
19403,0.14646267890930176,0.10071307420730591
19599,0.023770421743392944,0.10635863989591599
19795,0.1850927174091339,0.08443056792020798
19991,0.09871446341276169,0.16348540782928467
20187,0.06900256872177124,0.0679701715707779
20383,0.05625347048044205,0.10066722333431244
20579,0.10724660754203796,0.12810549139976501
20775,0.06106672063469887,0.07991842925548553
20971,0.02054814249277115,0.03229747340083122
21167,0.10126639902591705,0.0617702454328537
21363,0.04565852880477905,0.07286129891872406
21559,0.028484567999839783,0.05248041823506355
21755,0.13501989841461182,0.03814666345715523
21951,0.014356553554534912,0.13208740949630737
22147,0.06378988921642303,0.06852620095014572
22343,0.06540866196155548,0.0510617196559906
22539,0.12835758924484253,0.11565519869327545
22735,0.07944990694522858,0.07104025781154633
22931,0.20211303234100342,0.24599166214466095
23127,0.0453602597117424,0.12069670855998993
23323,0.11045996099710464,0.07896685600280762
23519,0.047110751271247864,0.059159304946660995
23715,0.13896183669567108,0.13923996686935425
23911,0.04692868888378143,0.03849271312355995
24107,0.09104081988334656,0.11076758056879044
24303,0.06247188150882721,0.03577481582760811
24499,0.11231868714094162,0.060412123799324036
24695,0.02533339336514473,0.05426203832030296
24891,0.08302636444568634,0.054031696170568466
25087,0.05699623376131058,0.040199875831604004
25283,0.10564463585615158,0.09300710260868073
25479,0.13212139904499054,0.07013338804244995
25675,0.05744713544845581,0.021014196798205376
25871,0.20791807770729065,0.13127589225769043
26067,0.11698617041110992,0.1724337637424469
26263,0.07143659889698029,0.17269191145896912
26459,0.10359644889831543,0.09481441974639893
26655,0.03614834323525429,0.08538904786109924
26851,0.06767860054969788,0.02735595777630806
27047,0.0561629980802536,0.11790791153907776
27243,0.03162205219268799,0.11003515869379044
27439,0.07560769468545914,0.19003307819366455
27635,0.09002656489610672,0.1377059817314148
27831,0.05546882003545761,0.09587223082780838
28027,0.04540489614009857,0.03950260579586029
28223,0.11522062122821808,0.15048202872276306
28419,0.11436575651168823,0.054316408932209015
28615,0.0245094895362854,0.031163569539785385
28811,0.043074578046798706,0.20380309224128723
29007,0.06467461585998535,0.03922228515148163
29203,0.13296765089035034,0.0906989797949791
